t_unix,live,q0_deg,cur0_a,temp0_c,q1_deg,cur1_a,temp1_c,q2_deg,cur2_a,temp2_c,q3_deg,cur3_a,temp3_c,q4_deg,cur4_a,temp4_c,q5_deg,cur5_a,temp5_c,q6_deg,cur6_a,temp6_c,q7_deg,cur7_a,temp7_c,q8_deg,cur8_a,temp8_c,q9_deg,cur9_a,temp9_c,q10_deg,cur10_a,temp10_c,q11_deg,cur11_a,temp11_c,q12_deg,cur12_a,temp12_c,q13_deg,cur13_a,temp13_c,q14_deg,cur14_a,temp14_c,q15_deg,cur15_a,temp15_c,q16_deg,cur16_a,temp16_c,q17_deg,cur17_a,temp17_c
1786485248.463,18,0.18,0.0,34,16.88,0.006,39,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.013,36,0.0,0.0,35,18.11,0.006,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.013,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.006,36
1786485248.763,18,0.18,0.0,34,16.88,0.013,39,79.37,0.0,36,0.35,0.0,35,17.67,0.0,38,78.66,0.006,36,0.0,0.0,35,18.11,0.006,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.026,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.0,40,78.31,0.0,36
1786485249.063,18,0.18,0.0,34,16.88,0.006,39,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.013,36,0.0,0.0,35,18.11,0.013,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.006,36
1786485249.364,18,0.18,0.0,34,16.88,0.006,39,79.37,0.0,36,0.35,0.0,34,17.67,0.006,38,78.66,0.013,36,0.0,0.0,35,18.11,0.006,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.006,36
1786485249.664,18,0.18,0.0,34,16.88,0.013,39,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.013,36,0.0,0.0,35,18.11,0.013,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.006,36
1786485249.965,18,0.18,0.0,34,16.88,0.013,39,79.37,0.0,36,0.35,0.0,34,17.67,0.006,38,78.66,0.013,36,0.0,0.0,35,18.11,0.006,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.006,36
1786485250.267,18,0.18,0.0,34,16.88,0.006,39,79.37,0.0,36,0.35,0.0,34,17.67,0.006,38,78.66,0.013,36,0.0,0.0,35,18.11,0.006,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.026,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.0,36
1786485250.566,18,0.18,0.0,35,16.88,0.006,39,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.013,36,0.0,0.0,35,18.11,0.013,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.0,36
1786485250.866,18,0.18,0.0,34,16.88,0.006,39,79.37,0.0,36,0.35,0.0,34,17.67,0.006,38,78.66,0.006,36,0.0,0.0,35,18.11,0.006,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.026,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.0,36
1786485251.166,18,0.18,0.0,34,16.88,0.013,39,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.006,36,0.0,0.0,35,18.11,0.013,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.026,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.0,36
1786485251.466,18,0.18,0.0,34,16.88,0.006,40,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.013,36,0.0,0.0,35,18.11,0.006,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.006,36
1786485251.783,18,0.18,0.0,34,16.88,0.013,39,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.013,36,0.0,0.0,35,18.11,0.013,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.026,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.0,36
1786485252.067,18,0.18,0.0,34,16.88,0.013,39,79.37,0.0,36,0.35,0.0,34,17.67,0.006,38,78.66,0.013,36,0.0,0.0,35,18.11,0.006,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.0,36
1786485252.367,18,0.18,0.0,34,16.88,0.006,39,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.013,36,0.0,0.0,35,18.11,0.006,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.0,36
1786485252.667,18,0.18,0.0,34,16.88,0.013,39,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.013,36,0.0,0.0,35,18.11,0.013,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.0,36
1786485252.968,18,0.18,0.0,34,16.88,0.013,39,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.006,36,0.0,0.0,35,18.11,0.006,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.006,36
1786485253.268,18,0.18,0.0,34,16.88,0.006,39,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.006,36,0.0,0.0,35,18.11,0.013,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.0,36
1786485253.568,18,0.18,0.0,34,16.88,0.006,41,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.006,36,0.0,0.0,35,18.11,0.006,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.013,38,79.19,0.0,34,-0.18,0.0,32,17.58,0.019,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.006,36
1786485253.869,18,0.18,0.0,34,16.88,0.013,39,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.006,36,0.0,0.0,35,18.11,0.006,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.0,36
1786485254.169,18,0.18,0.0,34,16.88,0.013,39,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.013,36,0.0,0.0,35,18.11,0.013,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.0,40,78.31,0.006,36
1786485254.47,18,0.18,0.0,34,16.88,0.006,39,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.013,36,0.0,0.0,35,18.11,0.006,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.013,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.006,36
1786485254.77,18,0.18,0.0,34,16.88,0.013,39,79.37,0.0,36,0.35,0.0,34,17.67,0.006,38,78.66,0.013,36,0.0,0.0,35,18.11,0.013,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.0,36
1786485255.07,18,0.18,0.0,34,16.88,0.013,39,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.013,36,0.0,0.0,35,18.11,0.006,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.006,36
1786485255.37,18,0.18,0.0,34,16.88,0.013,39,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.013,36,0.0,0.0,35,18.11,0.013,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.006,36
1786485255.671,18,0.18,0.0,34,16.88,0.006,39,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.013,36,0.0,0.0,35,18.11,0.006,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.006,36
1786485255.971,18,0.18,0.0,34,16.88,0.013,39,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.013,36,0.0,0.0,35,18.11,0.006,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.013,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.0,36
1786485256.271,18,0.18,0.0,34,16.88,0.006,39,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.006,36,0.0,0.0,35,18.11,0.006,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.0,36
1786485256.571,18,0.18,0.0,34,16.88,0.006,46,79.37,0.0,36,0.35,0.0,34,17.67,0.0,38,78.66,0.013,36,0.0,0.0,35,18.11,0.006,51,79.45,0.0,36,-0.09,0.0,32,16.96,0.006,38,79.19,0.0,33,-0.18,0.0,32,17.58,0.019,42,77.96,0.019,34,-0.09,0.0,34,17.14,0.006,40,78.31,0.0,36
