t_s,phase,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,height_ref_mm,vx_ref_mps,vy_ref_mps,max_cur_a,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a,obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40,obs41,obs42,obs43,obs44,obs45,obs46,obs47,obs48,obs49,obs50,obs51,obs52,obs53,obs54,obs55,obs56,obs57,obs58,obs59,obs60,obs61,obs62,obs63,obs64,obs65,obs66,obs67,rot60_k
7.04,run,8.34,5.73,-0.15,-0.1,-0.46,37.7,0.0,0.0,0.981,-0.09,17.23,62.23,1.58,16.79,71.54,3.16,21.09,85.78,1.58,18.9,73.74,0.79,19.25,85.69,1.05,16.52,74.53,-0.24,18.86,62.15,1.38,18.74,71.82,2.89,22.13,85.97,1.5,19.24,73.62,0.7,22.3,86.43,0.94,19.11,76.29,-0.0068,0.7975,-0.0336,0.0395,0.7953,0.0803,0.0825,0.8569,0.2467,0.0428,0.8044,0.1014,0.0201,0.8599,0.2522,0.0267,0.8019,0.1328,0.006,0.065,0.0,0.006,0.13,0.013,0.006,0.071,0.006,0.0,0.013,0.006,0.0,0.487,0.039,0.0,0.195,0.084,0.0,0.2945,1.083,0.0276,0.2853,1.2471,0.0583,0.3666,1.491,0.0261,0.3237,1.2855,0.0153,0.3329,1.4941,0.0169,0.2838,1.2947,0.002,0.0014,-0.0004,-0.0,0.0,-0.0007,-0.0,0.0,-0.008,-0.001,0.001,-0.0,-0.0007,0.0,0.0,-0.0,0.0081,0.0,0.6939,0.1946,-0.0031,0.0041,-0.0046,-0.0071,0.7969,-0.0336,0.0395,0.7949,0.0801,0.0825,0.8573,0.2475,0.0432,0.8041,0.1013,0.0202,0.8596,0.2522,0.0265,0.8015,0.1325,0.0,0.0,0.7548,0.0,0.0,0.0,0.0,0.0,0.0,
7.08,run,8.36,5.68,0.7,-1.38,-0.98,38.5,0.0,0.0,0.981,-0.09,17.31,62.23,1.58,16.79,71.54,3.16,21.09,85.52,1.58,18.9,73.74,0.79,19.25,85.69,1.05,16.52,74.71,-0.23,18.9,62.14,1.38,18.76,71.83,2.88,22.12,85.9,1.49,19.26,73.63,0.69,22.31,86.41,0.93,19.13,76.32,-0.0066,0.7982,-0.0336,0.0394,0.7956,0.0803,0.0823,0.8566,0.2459,0.0424,0.8047,0.1015,0.0198,0.8602,0.2519,0.0266,0.8023,0.1332,0.0,0.058,0.0,0.006,0.091,0.013,0.006,0.065,0.006,0.0,0.006,0.0,0.0,0.572,0.039,0.0,0.208,0.071,0.0,0.2945,1.083,0.0276,0.2853,1.2471,0.0583,0.3666,1.4895,0.0261,0.3237,1.2855,0.0153,0.3329,1.4941,0.0169,0.2838,1.2962,0.0014,0.001,-0.0003,-0.0,0.0,-0.0005,-0.0,0.0,-0.0113,-0.0007,0.0007,-0.0,-0.0005,0.0,0.0,-0.0,0.0057,0.0057,0.693,0.1935,-0.0027,-0.0018,-0.0079,-0.0068,0.7975,-0.0336,0.0395,0.7953,0.0803,0.0825,0.8569,0.2467,0.0428,0.8044,0.1014,0.0201,0.8599,0.2522,0.0267,0.8019,0.1328,0.0,0.0,0.7696,0.0,0.0,0.0,0.0,0.0,0.0,
7.12,run,8.33,5.68,-0.28,-0.2,-0.04,39.2,0.0,0.0,0.981,-0.09,17.49,62.23,1.58,16.79,71.54,3.16,21.09,85.52,1.58,18.9,73.74,0.79,19.25,85.69,1.05,16.52,74.71,-0.22,18.94,62.13,1.37,18.77,71.81,2.87,22.09,85.81,1.47,19.27,73.62,0.69,22.31,86.37,0.92,19.15,76.34,-0.0063,0.7988,-0.0338,0.0393,0.7958,0.0801,0.0821,0.8562,0.2448,0.0421,0.8049,0.1014,0.0196,0.8601,0.2515,0.0263,0.8028,0.1334,0.0,0.058,0.0,0.006,0.091,0.013,0.006,0.065,0.006,0.0,0.006,0.0,0.0,0.572,0.039,0.0,0.208,0.071,0.0,0.2961,1.083,0.0276,0.2853,1.2471,0.0583,0.3666,1.4849,0.0261,0.3237,1.2855,0.0153,0.3329,1.4941,0.0169,0.2838,1.2993,0.001,0.0064,-0.0002,-0.0,0.0,-0.0004,-0.0,0.0,-0.0252,-0.0005,0.0005,-0.0,-0.0003,0.0,0.0,-0.0,0.004,0.0155,0.6946,0.1886,0.0123,-0.024,-0.0171,-0.0066,0.7982,-0.0336,0.0394,0.7956,0.0803,0.0823,0.8566,0.2459,0.0424,0.8047,0.1015,0.0198,0.8602,0.2519,0.0266,0.8023,0.1332,0.0,0.0,0.7844,0.0,0.0,0.0,0.0,0.0,0.0,
7.16,run,8.32,5.71,-0.24,0.84,-1.15,40.0,0.0,0.0,0.981,-0.09,17.58,62.23,1.58,16.79,71.54,3.16,21.09,85.43,1.58,18.9,73.74,0.79,19.25,85.69,0.97,16.52,74.71,-0.21,18.96,62.13,1.38,18.78,71.83,2.88,22.06,85.75,1.46,19.28,73.61,0.68,22.31,86.37,0.94,19.17,76.35,-0.006,0.7993,-0.0337,0.0394,0.7961,0.0803,0.0823,0.8557,0.2442,0.0417,0.8052,0.1013,0.0195,0.8603,0.2514,0.0269,0.8031,0.1335,0.0,0.058,0.0,0.006,0.091,0.013,0.006,0.065,0.006,0.0,0.006,0.0,0.0,0.572,0.039,0.0,0.208,0.071,0.0,0.2991,1.083,0.0276,0.2853,1.2471,0.0583,0.3666,1.4849,0.0261,0.3237,1.2855,0.0153,0.3329,1.4941,0.0169,0.2838,1.2993,0.0007,0.0161,-0.0002,-0.0,0.0,-0.0003,-0.0,0.0,-0.0176,-0.0003,0.0003,-0.0,-0.0002,0.0,0.0,-0.0,0.0028,0.0109,0.6918,0.1891,-0.0049,-0.0035,-0.0006,-0.0063,0.7988,-0.0338,0.0393,0.7958,0.0801,0.0821,0.8562,0.2448,0.0421,0.8049,0.1014,0.0196,0.8601,0.2515,0.0263,0.8028,0.1334,0.0,0.0,0.7992,0.0,0.0,0.0,0.0,0.0,0.0,
7.2,run,8.36,5.68,1.03,-0.13,-0.18,40.7,0.0,0.0,0.981,0.0,17.58,62.23,1.58,16.79,71.54,3.16,21.09,85.34,1.58,18.9,73.74,0.79,19.25,85.69,0.97,16.52,74.71,-0.2,19.01,62.13,1.38,18.8,71.85,2.87,22.07,85.69,1.45,19.3,73.63,0.67,22.34,86.35,0.93,19.19,76.4,-0.0056,0.8001,-0.0338,0.0395,0.7963,0.0806,0.082,0.8559,0.2435,0.0413,0.8054,0.1016,0.0192,0.8606,0.2512,0.0267,0.8034,0.1341,0.0,0.052,0.0,0.0,0.097,0.013,0.006,0.065,0.006,0.006,0.013,0.0,0.0,0.52,0.033,0.0,0.169,0.091,0.0,0.3007,1.083,0.0276,0.2853,1.2471,0.0583,0.3666,1.4834,0.0261,0.3237,1.2855,0.0153,0.3329,1.4941,0.0153,0.2838,1.2993,0.0005,0.017,-0.0001,-0.0,0.0,-0.0002,-0.0,0.0,-0.0181,-0.0002,0.0002,-0.0,-0.0002,0.0,0.0,-0.0057,0.002,0.0076,0.6907,0.1912,-0.0041,0.0146,-0.0201,-0.006,0.7993,-0.0337,0.0394,0.7961,0.0803,0.0823,0.8557,0.2442,0.0417,0.8052,0.1013,0.0195,0.8603,0.2514,0.0269,0.8031,0.1335,0.0,0.0,0.814,0.0,0.0,0.0,0.0,0.0,0.0,
7.24,run,8.36,5.66,0.66,-0.54,-0.74,41.4,0.0,0.0,0.981,-0.09,17.58,62.23,1.58,16.79,71.54,3.16,21.09,85.34,1.41,18.9,73.74,0.79,19.25,85.69,0.97,16.52,74.71,-0.19,19.03,62.14,1.38,18.81,71.86,2.88,22.04,85.64,1.43,19.31,73.64,0.68,22.33,86.35,0.95,19.21,76.43,-0.0053,0.8006,-0.0336,0.0396,0.7966,0.0807,0.0823,0.8553,0.2428,0.041,0.8057,0.1017,0.0194,0.8606,0.2512,0.027,0.8039,0.1345,0.0,0.052,0.0,0.0,0.097,0.013,0.006,0.065,0.006,0.006,0.013,0.0,0.0,0.52,0.033,0.0,0.169,0.091,0.0015,0.3007,1.083,0.0276,0.2853,1.2471,0.0583,0.3666,1.4818,0.0261,0.3237,1.2855,0.0153,0.3329,1.4941,0.0153,0.2838,1.2993,0.006,0.0119,-0.0001,-0.0,0.0,-0.0001,-0.0,0.0,-0.0184,-0.0002,0.0002,-0.0,-0.0001,0.0,0.0,-0.004,0.0014,0.0053,0.6943,0.1891,0.018,-0.0023,-0.0032,-0.0056,0.8001,-0.0338,0.0395,0.7963,0.0806,0.082,0.8559,0.2435,0.0413,0.8054,0.1016,0.0192,0.8606,0.2512,0.0267,0.8034,0.1341,0.0,0.0,0.8288,0.0,0.0,0.0,0.0,0.0,0.0,
7.28,run,8.36,5.66,0.46,-0.15,-0.57,42.2,0.0,0.0,0.981,0.0,17.58,62.23,1.58,16.79,71.54,3.16,21.09,85.34,1.49,18.9,73.74,0.79,19.25,85.69,0.97,16.52,74.71,-0.19,19.05,62.14,1.38,18.82,71.86,2.87,22.03,85.57,1.42,19.33,73.63,0.67,22.34,86.32,0.94,19.23,76.45,-0.0053,0.801,-0.0336,0.0393,0.7967,0.0807,0.082,0.8552,0.242,0.0407,0.8059,0.1016,0.019,0.8608,0.2508,0.027,0.8041,0.1347,0.0,0.052,0.0,0.0,0.097,0.013,0.006,0.065,0.006,0.006,0.013,0.0,0.0,0.52,0.033,0.0,0.169,0.091,0.0,0.3007,1.083,0.0276,0.2853,1.2471,0.0583,0.3666,1.4818,0.023,0.3237,1.2855,0.0153,0.3329,1.4941,0.0153,0.2838,1.2993,-0.0015,0.0083,-0.0001,-0.0,0.0,-0.0001,-0.0,0.0,-0.0128,-0.0117,0.0001,-0.0,-0.0001,0.0,0.0,-0.0028,0.001,0.0037,0.6945,0.1873,0.0116,-0.0094,-0.0129,-0.0053,0.8006,-0.0336,0.0396,0.7966,0.0807,0.0823,0.8553,0.2428,0.041,0.8057,0.1017,0.0194,0.8606,0.2512,0.027,0.8039,0.1345,0.0,0.0,0.8436,0.0,0.0,0.0,0.0,0.0,0.0,
7.32,run,8.37,5.66,0.37,0.15,-0.59,42.9,0.0,0.0,0.981,-0.09,17.58,62.23,1.58,16.79,71.54,3.16,21.09,85.34,1.49,18.9,73.74,0.7,19.25,85.69,0.97,16.52,74.71,-0.17,19.08,62.16,1.38,18.84,71.88,2.86,22.02,85.52,1.41,19.34,73.65,0.66,22.36,86.3,0.94,19.25,76.49,-0.005,0.8015,-0.0334,0.0393,0.797,0.0809,0.0818,0.855,0.2414,0.0403,0.8061,0.1018,0.0188,0.8611,0.2506,0.0269,0.8046,0.1352,0.0,0.058,0.0,0.0,0.111,0.013,0.006,0.071,0.006,0.0,0.006,0.0,0.0,0.566,0.026,0.0,0.234,0.078,0.0015,0.3007,1.083,0.0276,0.2853,1.2471,0.0583,0.3666,1.4818,0.0245,0.3237,1.2855,0.0153,0.3329,1.4941,0.0153,0.2838,1.2993,0.0047,0.0058,-0.0,-0.0,0.0,-0.0001,-0.0,0.0,-0.009,-0.0024,0.0001,-0.0,-0.0001,0.0,0.0,-0.002,0.0007,0.0026,0.6943,0.1872,0.008,-0.0026,-0.0099,-0.0053,0.801,-0.0336,0.0393,0.7967,0.0807,0.082,0.8552,0.242,0.0407,0.8059,0.1016,0.019,0.8608,0.2508,0.027,0.8041,0.1347,0.0,0.0,0.8584,0.0,0.0,0.0,0.0,0.0,0.0,
7.36,run,8.39,5.66,0.85,0.26,-0.36,43.7,0.0,0.0,0.981,0.0,17.58,62.23,1.58,16.79,71.54,3.16,21.09,85.34,1.49,18.9,73.74,0.79,19.25,85.69,0.97,16.52,74.71,-0.16,19.11,62.18,1.38,18.85,71.9,2.86,22.02,85.47,1.4,19.35,73.66,0.65,22.37,86.28,0.94,19.27,76.54,-0.0047,0.802,-0.0332,0.0395,0.7973,0.0812,0.0818,0.8549,0.2409,0.0399,0.8064,0.1019,0.0187,0.8613,0.2504,0.0269,0.8048,0.1357,0.0,0.058,0.0,0.0,0.111,0.013,0.006,0.071,0.006,0.0,0.006,0.0,0.0,0.566,0.026,0.0,0.234,0.078,0.0,0.3007,1.083,0.0276,0.2853,1.2471,0.0583,0.3666,1.4818,0.0245,0.3237,1.2855,0.0138,0.3329,1.4941,0.0153,0.2838,1.2993,-0.0025,0.0041,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0063,-0.0017,0.0001,-0.0,-0.0058,0.0,0.0,-0.0014,0.0005,0.0018,0.695,0.1869,0.0065,0.0026,-0.0103,-0.005,0.8015,-0.0334,0.0393,0.797,0.0809,0.0818,0.855,0.2414,0.0403,0.8061,0.1018,0.0188,0.8611,0.2506,0.0269,0.8046,0.1352,0.0,0.0,0.8732,0.0,0.0,0.0,0.0,0.0,0.0,
7.4,run,8.42,5.66,1.03,0.18,-1.5,44.4,0.0,0.0,0.981,-0.09,17.58,62.23,1.58,16.79,71.54,3.16,21.09,85.08,1.49,19.07,73.74,0.53,19.25,85.69,0.97,16.52,74.71,-0.16,19.13,62.2,1.38,18.86,71.91,2.86,22.0,85.41,1.39,19.36,73.66,0.65,22.38,86.26,0.95,19.29,76.55,-0.0046,0.8024,-0.033,0.0394,0.7975,0.0813,0.0817,0.8546,0.2401,0.0396,0.8066,0.1019,0.0185,0.8614,0.2502,0.0271,0.8053,0.1359,0.0,0.058,0.0,0.0,0.111,0.013,0.006,0.071,0.006,0.0,0.006,0.0,0.0,0.566,0.026,0.0,0.234,0.078,0.0015,0.3007,1.083,0.0276,0.2853,1.2471,0.0583,0.3666,1.4818,0.0245,0.3237,1.2855,0.0153,0.3329,1.4941,0.0153,0.2838,1.2993,0.004,0.0029,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0044,-0.0012,0.0,-0.0,0.0017,0.0,0.0,-0.001,0.0003,0.0013,0.6971,0.1871,0.0148,0.0046,-0.0062,-0.0047,0.802,-0.0332,0.0395,0.7973,0.0812,0.0818,0.8549,0.2409,0.0399,0.8064,0.1019,0.0187,0.8613,0.2504,0.0269,0.8048,0.1357,0.0,0.0,0.888,0.0,0.0,0.0,0.0,0.0,0.0,
7.44,run,8.42,5.65,0.29,0.12,-0.64,45.1,0.0,0.0,0.981,0.0,17.58,62.23,1.58,16.96,71.54,3.16,21.01,85.08,1.49,19.07,73.74,0.35,19.25,85.69,0.97,16.52,74.71,-0.15,19.17,62.21,1.39,18.88,71.95,2.85,22.02,85.38,1.37,19.38,73.71,0.64,22.39,86.25,0.94,19.3,76.64,-0.0042,0.8031,-0.0329,0.0397,0.7978,0.0818,0.0816,0.8549,0.2397,0.0392,0.8069,0.1025,0.0184,0.8617,0.25,0.0267,0.8055,0.1369,0.0,0.091,0.0,0.006,0.071,0.019,0.006,0.071,0.006,0.0,0.006,0.0,0.0,0.611,0.026,0.0,0.24,0.117,0.0,0.3007,1.083,0.0276,0.2853,1.2471,0.0583,0.3666,1.4772,0.0245,0.3267,1.2855,0.0107,0.3329,1.4941,0.0153,0.2838,1.2993,-0.003,0.002,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0204,-0.0008,0.0115,-0.0,-0.0161,0.0,0.0,-0.0007,0.0002,0.0009,0.6996,0.1869,0.018,0.0031,-0.0262,-0.0046,0.8024,-0.033,0.0394,0.7975,0.0813,0.0817,0.8546,0.2401,0.0396,0.8066,0.1019,0.0185,0.8614,0.2502,0.0271,0.8053,0.1359,0.0,0.0,0.9028,0.0,0.0,0.0,0.0,0.0,0.0,
7.48,run,8.4,5.66,-0.29,-0.22,-0.69,45.9,0.0,0.0,0.981,-0.09,17.75,62.23,1.58,17.05,71.54,3.16,21.01,85.08,1.49,19.07,73.74,0.62,19.25,85.69,0.88,16.52,74.79,-0.14,19.19,62.23,1.39,18.89,71.98,2.86,22.0,85.34,1.35,19.39,73.72,0.64,22.39,86.21,0.94,19.32,76.68,-0.0039,0.8034,-0.0325,0.0397,0.798,0.0821,0.0816,0.8545,0.2393,0.0387,0.807,0.1026,0.0184,0.8617,0.2496,0.027,0.8058,0.1374,0.0,0.091,0.0,0.006,0.071,0.019,0.006,0.071,0.006,0.0,0.006,0.0,0.0,0.611,0.026,0.0,0.24,0.117,0.0015,0.3007,1.083,0.0276,0.2884,1.2471,0.0583,0.3651,1.4772,0.0245,0.3267,1.2855,0.0077,0.3329,1.4941,0.0153,0.2838,1.2993,0.0037,0.0014,-0.0,-0.0,0.0115,-0.0,-0.0,-0.0058,-0.0142,-0.0006,0.0081,-0.0,-0.0228,0.0,0.0,-0.0005,0.0002,0.0006,0.6994,0.1864,0.0051,0.0021,-0.0111,-0.0042,0.8031,-0.0329,0.0397,0.7978,0.0818,0.0816,0.8549,0.2397,0.0392,0.8069,0.1025,0.0184,0.8617,0.25,0.0267,0.8055,0.1369,0.0,0.0,0.9176,0.0,0.0,0.0,0.0,0.0,0.0,
7.52,run,8.42,5.69,0.79,0.78,0.16,46.6,0.0,0.0,0.981,0.0,17.75,62.23,1.58,17.05,71.54,3.16,21.01,85.08,1.41,19.07,73.74,0.44,19.25,85.69,0.88,16.52,74.88,-0.15,19.19,62.25,1.36,18.89,71.95,2.84,21.98,85.25,1.35,19.4,73.66,0.62,22.4,86.17,0.95,19.35,76.63,-0.0043,0.8034,-0.0323,0.039,0.798,0.0818,0.0812,0.8542,0.2382,0.0385,0.8074,0.1018,0.0177,0.8619,0.249,0.027,0.8064,0.1368,0.0,0.091,0.0,0.006,0.071,0.019,0.006,0.071,0.006,0.0,0.006,0.0,0.0,0.611,0.026,0.0,0.24,0.117,0.0,0.3037,1.083,0.0276,0.2899,1.2471,0.0583,0.3651,1.4772,0.0245,0.3267,1.2855,0.0123,0.3329,1.4941,0.0138,0.2838,1.3008,-0.0032,0.0125,-0.0,-0.0,0.0138,-0.0,-0.0,-0.004,-0.01,-0.0004,0.0057,-0.0,0.0013,0.0,0.0,-0.0061,0.0001,0.0062,0.6981,0.1874,-0.0051,-0.0039,-0.0121,-0.0039,0.8034,-0.0325,0.0397,0.798,0.0821,0.0816,0.8545,0.2393,0.0387,0.807,0.1026,0.0184,0.8617,0.2496,0.027,0.8058,0.1374,0.0,0.0,0.9324,0.0,0.0,0.0,0.0,0.0,0.0,
7.56,run,8.42,5.65,0.63,-0.49,-0.45,47.4,0.0,0.0,0.981,0.0,17.75,62.23,1.58,17.05,71.54,3.16,21.01,85.08,1.41,19.07,73.74,0.44,19.25,85.69,0.88,16.52,74.88,-0.13,19.22,62.28,1.38,18.9,72.0,2.86,21.97,85.24,1.33,19.42,73.7,0.63,22.4,86.18,0.97,19.37,76.69,-0.0038,0.804,-0.032,0.0395,0.7983,0.0823,0.0817,0.854,0.2381,0.0381,0.8076,0.1024,0.018,0.8618,0.2492,0.0277,0.8067,0.1375,0.006,0.058,0.0,0.0,0.104,0.019,0.006,0.052,0.0,0.0,0.0,0.0,0.006,0.546,0.019,0.0,0.189,0.104,0.0015,0.3037,1.083,0.0276,0.2899,1.2471,0.0583,0.3651,1.4772,0.023,0.3267,1.2855,0.0092,0.3329,1.4941,0.0138,0.2838,1.3023,0.0035,0.0087,-0.0,-0.0,0.0097,-0.0,-0.0,-0.0028,-0.007,-0.006,0.004,-0.0,-0.0105,0.0,0.0,-0.0043,0.0001,0.01,0.6999,0.1893,0.0139,0.0137,0.0027,-0.0043,0.8034,-0.0323,0.039,0.798,0.0818,0.0812,0.8542,0.2382,0.0385,0.8074,0.1018,0.0177,0.8619,0.249,0.027,0.8064,0.1368,0.0,0.0,0.9472,0.0,0.0,0.0,0.0,0.0,0.0,
7.6,run,8.4,5.63,-0.24,-0.56,-0.75,48.1,0.0,0.0,0.981,0.0,17.75,62.23,1.58,17.05,71.54,3.16,21.01,85.08,1.41,19.16,73.74,0.44,19.25,85.69,0.88,16.52,74.88,-0.14,19.23,62.31,1.37,18.91,72.0,2.84,21.97,85.17,1.33,19.43,73.7,0.61,22.41,86.13,0.95,19.38,76.72,-0.004,0.8042,-0.0317,0.0391,0.7984,0.0824,0.0811,0.8539,0.2373,0.0379,0.8077,0.1023,0.0175,0.862,0.2486,0.0271,0.807,0.1379,0.006,0.058,0.0,0.0,0.104,0.019,0.006,0.052,0.0,0.0,0.0,0.0,0.006,0.546,0.019,0.0,0.189,0.104,0.0015,0.3037,1.083,0.0276,0.2899,1.2471,0.0583,0.3651,1.4772,0.023,0.3267,1.2855,0.0092,0.3329,1.4941,0.0138,0.2838,1.3023,0.0024,0.0061,-0.0,-0.0,0.0068,-0.0,-0.0,-0.002,-0.0049,-0.0042,0.0028,-0.0,-0.0074,0.0,0.0,-0.003,0.0001,0.007,0.6998,0.1859,0.0109,-0.0086,-0.0078,-0.0038,0.804,-0.032,0.0395,0.7983,0.0823,0.0817,0.854,0.2381,0.0381,0.8076,0.1024,0.018,0.8618,0.2492,0.0277,0.8067,0.1375,0.0,0.0,0.962,0.0,0.0,0.0,0.0,0.0,0.0,
7.64,run,8.41,5.65,0.07,0.4,-0.26,48.8,0.0,0.0,0.981,0.0,17.75,62.23,1.58,17.05,71.54,3.16,21.01,84.81,1.41,19.16,73.74,0.44,19.25,85.69,0.88,16.52,74.88,-0.14,19.24,62.34,1.36,18.92,72.02,2.82,21.96,85.12,1.32,19.44,73.69,0.6,22.42,86.09,0.94,19.4,76.75,-0.004,0.8044,-0.0313,0.0388,0.7985,0.0825,0.0806,0.8538,0.2367,0.0376,0.8079,0.1023,0.017,0.8623,0.2481,0.0268,0.8073,0.1382,0.006,0.058,0.0,0.0,0.104,0.019,0.006,0.052,0.0,0.0,0.0,0.0,0.006,0.546,0.019,0.0,0.189,0.104,0.0015,0.3037,1.083,0.0276,0.2899,1.2471,0.0583,0.3651,1.4772,0.023,0.3283,1.2855,0.0092,0.3329,1.4941,0.0138,0.2838,1.3023,0.0017,0.0043,-0.0,-0.0,0.0047,-0.0,-0.0,-0.0014,-0.0034,-0.0029,0.0076,-0.0,-0.0052,0.0,0.0,-0.0021,0.0,0.0049,0.6979,0.1844,-0.0041,-0.0098,-0.0131,-0.004,0.8042,-0.0317,0.0391,0.7984,0.0824,0.0811,0.8539,0.2373,0.0379,0.8077,0.1023,0.0175,0.862,0.2486,0.0271,0.807,0.1379,0.0,0.0,0.9768,0.0,0.0,0.0,0.0,0.0,0.0,
7.68,run,8.43,5.66,0.79,0.44,-0.59,49.6,0.0,0.0,0.981,0.0,17.75,62.23,1.58,17.05,71.54,3.16,21.01,84.73,1.41,19.16,73.74,0.44,19.25,85.69,0.88,16.52,74.88,-0.13,19.27,62.37,1.36,18.93,72.05,2.82,21.95,85.08,1.3,19.45,73.71,0.6,22.42,86.07,0.95,19.42,76.78,-0.0038,0.8048,-0.031,0.039,0.7987,0.0829,0.0806,0.8537,0.2362,0.0373,0.8081,0.1025,0.017,0.8623,0.2479,0.0272,0.8077,0.1386,0.0,0.071,0.0,0.0,0.084,0.026,0.006,0.071,0.006,0.0,0.006,0.0,0.006,0.52,0.013,0.0,0.26,0.13,0.0015,0.3037,1.083,0.0276,0.2899,1.2471,0.0583,0.3651,1.4726,0.023,0.3283,1.2855,0.0092,0.3329,1.4941,0.0138,0.2838,1.3023,0.0012,0.003,-0.0,-0.0,0.0033,-0.0,-0.0,-0.001,-0.0197,-0.0021,0.0053,-0.0,-0.0036,0.0,0.0,-0.0015,0.0,0.0034,0.6984,0.1862,0.0012,0.007,-0.0045,-0.004,0.8044,-0.0313,0.0388,0.7985,0.0825,0.0806,0.8538,0.2367,0.0376,0.8079,0.1023,0.017,0.8623,0.2481,0.0268,0.8073,0.1382,0.0,0.0,0.9916,0.0,0.0,0.0,0.0,0.0,0.0,
7.72,run,8.42,5.66,0.26,0.12,-0.09,50.3,0.0,0.0,0.981,0.09,17.75,62.23,1.58,17.05,71.54,3.16,21.01,84.73,1.41,19.16,73.74,0.44,19.25,85.69,0.88,16.52,74.97,-0.13,19.28,62.4,1.36,18.94,72.08,2.82,21.96,85.03,1.29,19.46,73.73,0.59,22.43,86.04,0.95,19.44,76.83,-0.0037,0.8052,-0.0306,0.0389,0.7988,0.0832,0.0804,0.8538,0.2357,0.037,0.8083,0.1027,0.0168,0.8624,0.2475,0.027,0.808,0.1392,0.0,0.071,0.0,0.0,0.084,0.026,0.006,0.071,0.006,0.0,0.006,0.0,0.006,0.52,0.013,0.0,0.26,0.13,0.0015,0.3037,1.083,0.0276,0.2899,1.2471,0.0583,0.3651,1.4711,0.023,0.3283,1.2855,0.0092,0.3329,1.4941,0.0138,0.2838,1.3023,0.0008,0.0021,-0.0,-0.0,0.0023,-0.0,-0.0,-0.0007,-0.0195,-0.0014,0.0037,-0.0,-0.0025,0.0,0.0,-0.001,0.0,0.0024,0.7001,0.187,0.0139,0.0077,-0.0102,-0.0038,0.8048,-0.031,0.039,0.7987,0.0829,0.0806,0.8537,0.2362,0.0373,0.8081,0.1025,0.017,0.8623,0.2479,0.0272,0.8077,0.1386,0.0,0.0,1.0064,0.0,0.0,0.0,0.0,0.0,0.0,
7.76,run,8.42,5.61,0.34,-0.99,-1.04,51.1,0.0,0.0,0.981,0.0,17.75,62.23,1.58,17.05,71.54,3.16,21.01,84.73,1.41,19.16,73.74,0.44,19.25,85.69,0.88,16.52,75.23,-0.13,19.29,62.43,1.35,18.94,72.08,2.81,21.94,84.99,1.28,19.47,73.72,0.58,22.43,86.01,0.95,19.46,76.85,-0.0037,0.8053,-0.0302,0.0387,0.7989,0.0833,0.0803,0.8535,0.2352,0.0367,0.8085,0.1026,0.0166,0.8624,0.2471,0.0271,0.8084,0.1394,0.0,0.071,0.0,0.0,0.084,0.026,0.006,0.071,0.006,0.0,0.006,0.0,0.006,0.52,0.013,0.0,0.26,0.13,0.0031,0.3037,1.083,0.0276,0.2899,1.2471,0.0583,0.3651,1.4711,0.023,0.3283,1.2855,0.0092,0.3329,1.4941,0.0138,0.2838,1.3039,0.0063,0.0015,-0.0,-0.0,0.0016,-0.0,-0.0,-0.0005,-0.0137,-0.001,0.0026,-0.0,-0.0018,0.0,0.0,-0.0007,0.0,0.0074,0.6992,0.1868,0.0045,0.0021,-0.0016,-0.0037,0.8052,-0.0306,0.0389,0.7988,0.0832,0.0804,0.8538,0.2357,0.037,0.8083,0.1027,0.0168,0.8624,0.2475,0.027,0.808,0.1392,0.0,0.0,1.0212,0.0,0.0,0.0,0.0,0.0,0.0,
