t_s,tick,seg,phase,joint,t_send_s,t_recv_s,overrun,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,cur_a,load_pct,volt,temp_c
5.2814,-52,-1,glide,-1,5.2814,5.2908,0,-0.088,-0.352,6.768,1.143,0.703,5.098,1.758,-3.340,8.613,-1.055,1.758,7.822,1.494,-2.637,8.174,1.406,-0.176,7.646,0.006,0.057,5.962,1.440,0.890,4.684,1.406,-3.183,7.364,-1.124,1.783,7.028,1.430,-2.548,7.346,1.397,0.206,6.766,0.013,6.8,12.00,32.0
5.3215,-51,-1,glide,-1,5.3215,5.3308,0,-0.088,-0.088,6.416,1.143,0.703,4.834,1.758,-3.252,8.262,-1.143,1.758,7.383,1.494,-2.637,7.734,1.406,0.000,7.295,0.009,0.181,5.667,1.444,0.963,4.470,1.400,-3.060,6.990,-1.144,1.788,6.652,1.428,-2.464,6.949,1.410,0.313,6.421,0.013,6.8,12.00,32.0
5.3614,-50,-1,glide,-1,5.3614,5.3707,0,-0.088,-0.088,6.152,1.143,0.703,4.746,1.758,-3.252,7.822,-1.143,1.758,6.943,1.494,-2.549,7.295,1.406,0.000,6.943,0.012,0.301,5.380,1.448,1.033,4.263,1.394,-2.942,6.627,-1.163,1.792,6.289,1.427,-2.381,6.564,1.423,0.417,6.086,0.013,6.8,12.00,32.0
5.4014,-49,-1,glide,-1,5.4014,5.4108,0,-0.088,0.088,5.801,1.143,0.703,4.395,1.758,-3.076,7.471,-1.143,1.758,6.592,1.494,-2.549,6.943,1.406,0.264,6.592,0.015,0.417,5.103,1.452,1.101,4.063,1.389,-2.827,6.276,-1.182,1.797,5.937,1.426,-2.302,6.191,1.436,0.518,5.762,0.013,2.8,11.90,30.0
5.4414,-48,-1,glide,-1,5.4414,5.4508,0,-0.088,0.264,5.537,1.143,0.967,4.307,1.758,-2.900,7.031,-1.143,1.758,6.328,1.494,-2.373,6.592,1.406,0.352,6.240,0.018,0.529,4.835,1.456,1.167,3.870,1.384,-2.716,5.937,-1.199,1.801,5.597,1.424,-2.225,5.832,1.448,0.615,5.449,0.013,2.8,11.90,30.0
5.4812,-47,-1,glide,-1,5.4812,5.4902,0,-0.088,0.264,5.361,1.143,1.055,3.955,1.758,-2.725,6.680,-1.143,1.758,5.889,1.494,-2.285,6.152,1.406,0.352,5.977,0.020,0.637,4.577,1.459,1.230,3.683,1.378,-2.609,5.610,-1.217,1.805,5.269,1.423,-2.151,5.485,1.459,0.709,5.147,0.013,2.8,11.90,30.0
5.5214,-46,-1,glide,-1,5.5214,5.5305,0,-0.088,0.439,5.010,1.143,1.055,3.867,1.758,-2.725,6.416,-1.143,1.758,5.625,1.494,-2.197,5.801,1.406,0.527,5.625,0.023,0.741,4.329,1.463,1.291,3.504,1.373,-2.507,5.296,-1.233,1.809,4.954,1.422,-2.080,5.151,1.471,0.799,4.857,0.013,7.6,12.00,32.0
5.5614,-45,-1,glide,-1,5.5614,5.5709,0,-0.088,0.527,4.746,1.143,1.055,3.604,1.758,-2.725,6.064,-1.143,1.758,5.186,1.494,-2.197,5.449,1.406,0.703,5.273,0.025,0.841,4.091,1.466,1.349,3.332,1.369,-2.408,4.994,-1.249,1.812,4.651,1.421,-2.011,4.831,1.481,0.885,4.578,0.013,7.6,12.00,32.0
5.6015,-44,-1,glide,-1,5.6015,5.6105,0,-0.088,0.615,4.482,1.143,1.230,3.516,1.758,-2.549,5.713,-1.143,1.758,4.834,1.494,-2.197,5.098,1.406,0.703,5.010,0.028,0.936,3.862,1.469,1.405,3.167,1.364,-2.313,4.705,-1.264,1.816,4.361,1.420,-1.946,4.524,1.492,0.968,4.312,0.013,7.6,12.00,32.0
5.6414,-43,-1,glide,-1,5.6414,5.6504,0,-0.088,0.791,4.307,1.143,1.230,3.252,1.758,-2.373,5.361,-1.143,1.758,4.746,1.494,-2.021,4.834,1.406,0.703,4.658,0.030,1.027,3.645,1.472,1.458,3.009,1.360,-2.223,4.429,-1.279,1.819,4.085,1.419,-1.884,4.231,1.501,1.047,4.057,0.013,4.8,12.00,33.0
5.6812,-42,-1,glide,-1,5.6812,5.6905,0,-0.088,0.879,4.043,1.143,1.230,3.252,1.670,-2.285,5.098,-1.143,1.758,4.307,1.494,-1.934,4.482,1.406,0.703,4.482,0.032,1.114,3.437,1.475,1.509,2.860,1.355,-2.137,4.166,-1.293,1.823,3.821,1.418,-1.824,3.952,1.511,1.122,3.815,0.013,4.8,12.00,33.0
5.7214,-41,-1,glide,-1,5.7214,5.7309,0,-0.088,0.967,3.779,1.143,1.406,2.900,1.494,-2.197,4.834,-1.143,1.758,3.955,1.494,-1.846,4.219,1.406,0.967,4.131,0.034,1.197,3.241,1.478,1.557,2.717,1.351,-2.056,3.917,-1.306,1.826,3.572,1.417,-1.768,3.688,1.520,1.194,3.585,0.013,4.8,12.00,33.0
5.7614,-40,-1,glide,-1,5.7614,5.7708,0,-0.088,0.967,3.516,1.143,1.406,2.988,1.494,-2.197,4.482,-1.143,1.758,3.779,1.494,-1.846,3.955,1.406,1.055,3.955,0.036,1.274,3.055,1.481,1.603,2.583,1.348,-1.979,3.681,-1.318,1.829,3.336,1.416,-1.714,3.438,1.528,1.261,3.367,0.006,3.2,12.00,32.0
5.8014,-39,-1,glide,-1,5.8014,5.8111,0,-0.088,1.143,3.428,1.143,1.406,2.637,1.494,-2.021,4.219,-1.143,1.758,3.516,1.494,-1.846,3.691,1.406,1.055,3.691,0.038,1.348,2.880,1.483,1.646,2.457,1.344,-1.907,3.460,-1.330,1.831,3.114,1.416,-1.664,3.203,1.536,1.325,3.163,0.006,3.2,12.00,32.0
5.8414,-38,-1,glide,-1,5.8414,5.8508,0,-0.088,1.143,3.252,1.143,1.406,2.637,1.494,-2.021,4.043,-1.143,1.758,3.340,1.494,-1.846,3.428,1.406,1.055,3.428,0.039,1.416,2.716,1.485,1.686,2.339,1.341,-1.839,3.252,-1.341,1.834,2.906,1.415,-1.617,2.983,1.543,1.384,2.971,0.006,3.2,12.00,32.0
5.8814,-37,-1,glide,-1,5.8814,5.8908,0,-0.088,1.318,2.988,1.143,1.406,2.549,1.494,-2.021,3.779,-1.143,1.758,3.076,1.494,-1.670,3.076,1.406,1.143,3.340,0.041,1.480,2.564,1.488,1.723,2.228,1.338,-1.776,3.059,-1.351,1.836,2.712,1.414,-1.573,2.778,1.550,1.439,2.793,0.013,6.4,12.00,32.0
5.9215,-36,-1,glide,-1,5.9215,5.9308,0,-0.088,1.318,2.900,1.143,1.582,2.285,1.494,-1.846,3.604,-1.143,1.758,2.900,1.494,-1.582,2.988,1.494,1.230,2.988,0.042,1.539,2.423,1.490,1.758,2.127,1.335,-1.717,2.881,-1.360,1.838,2.533,1.413,-1.533,2.588,1.556,1.490,2.628,0.013,6.4,12.00,32.0
5.9615,-35,-1,glide,-1,5.9615,5.9711,0,-0.088,1.318,2.900,1.143,1.670,2.197,1.494,-1.846,3.428,-1.143,1.758,2.812,1.494,-1.494,2.988,1.582,1.318,2.900,0.044,1.593,2.293,1.491,1.790,2.033,1.332,-1.664,2.717,-1.369,1.840,2.369,1.413,-1.496,2.415,1.562,1.537,2.477,0.013,6.4,12.00,32.0
6.0015,-34,-1,glide,-1,6.0015,6.0104,0,-0.088,1.494,2.725,1.143,1.670,2.197,1.494,-1.846,3.252,-1.230,1.758,2.461,1.494,-1.494,2.549,1.582,1.406,2.725,0.045,1.642,2.176,1.493,1.818,1.948,1.330,-1.615,2.568,-1.377,1.842,2.220,1.412,-1.462,2.257,1.568,1.580,2.340,0.013,3.2,12.00,32.0
6.0415,-33,-1,glide,-1,6.0415,6.0506,0,-0.088,1.494,2.373,1.143,1.670,1.934,1.494,-1.670,3.076,-1.318,1.758,2.461,1.494,-1.494,2.461,1.582,1.406,2.549,0.046,1.686,2.071,1.495,1.844,1.872,1.328,-1.572,2.435,-1.384,1.844,2.086,1.412,-1.432,2.115,1.572,1.618,2.217,0.013,3.2,12.00,32.0
6.0814,-32,-1,glide,-1,6.0814,6.0908,0,0.088,1.494,2.373,1.143,1.758,1.934,1.494,-1.582,2.988,-1.318,1.758,2.109,1.494,-1.494,2.461,1.582,1.494,2.549,0.047,1.725,1.978,1.496,1.867,1.805,1.326,-1.533,2.317,-1.390,1.845,1.968,1.411,-1.405,1.990,1.577,1.652,2.108,0.013,3.2,12.00,32.0
6.1214,-31,-1,glide,-1,6.1214,6.1308,0,0.176,1.494,2.373,1.143,1.758,1.934,1.494,-1.582,2.725,-1.318,1.758,2.109,1.494,-1.494,2.109,1.582,1.494,2.373,0.048,1.759,1.897,1.497,1.887,1.747,1.324,-1.500,2.214,-1.396,1.847,1.865,1.411,-1.382,1.881,1.580,1.681,2.013,0.013,5.2,12.00,32.0
6.1614,-30,-1,glide,-1,6.1614,6.1705,0,0.000,1.670,2.197,1.143,1.758,1.934,1.494,-1.582,2.637,-1.318,1.758,1.846,1.494,-1.494,2.109,1.582,1.494,2.285,0.048,1.788,1.828,1.498,1.904,1.697,1.323,-1.471,2.128,-1.400,1.848,1.778,1.411,-1.363,1.789,1.583,1.706,1.933,0.013,5.2,12.00,32.0
6.2014,-29,-1,glide,-1,6.2014,6.2108,0,0.088,1.670,2.197,1.143,1.758,1.758,1.494,-1.582,2.637,-1.318,1.758,1.846,1.494,-1.494,1.846,1.582,1.494,2.197,0.049,1.811,1.773,1.499,1.917,1.657,1.322,-1.448,2.057,-1.404,1.849,1.708,1.410,-1.347,1.715,1.586,1.726,1.868,0.013,5.2,12.00,32.0
6.2414,-28,-1,glide,-1,6.2414,6.2508,0,0.088,1.670,2.197,1.143,1.758,1.846,1.494,-1.582,2.637,-1.318,1.758,1.758,1.494,-1.494,1.934,1.582,1.494,2.021,0.049,1.829,1.730,1.499,1.928,1.626,1.321,-1.431,2.003,-1.407,1.849,1.653,1.410,-1.334,1.657,1.588,1.742,1.818,0.013,6.4,12.00,32.0
6.2815,-27,-1,glide,-1,6.2815,6.2908,0,0.088,1.670,2.021,1.143,1.758,1.846,1.494,-1.406,2.549,-1.318,1.758,1.846,1.494,-1.230,1.758,1.582,1.582,2.021,0.050,1.842,1.700,1.500,1.935,1.605,1.320,-1.418,1.966,-1.409,1.850,1.616,1.410,-1.326,1.617,1.589,1.753,1.784,0.013,6.4,12.00,32.0
6.3215,-26,-1,glide,-1,6.3215,6.3309,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.582,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.848,1.684,1.500,1.939,1.593,1.320,-1.412,1.945,-1.410,1.850,1.595,1.410,-1.321,1.595,1.590,1.759,1.764,0.013,6.4,12.00,32.0
6.3614,-25,-1,glide,-1,6.3614,6.3707,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.006,4.8,12.00,32.0
6.4014,-24,-1,glide,-1,6.4014,6.4108,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.006,4.8,12.00,32.0
6.4414,-23,-1,glide,-1,6.4414,6.4510,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.006,4.8,12.00,32.0
6.4812,-22,-1,glide,-1,6.4812,6.4906,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.013,4.8,12.00,32.0
6.5215,-21,-1,glide,-1,6.5215,6.5311,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.013,4.8,12.00,32.0
6.5614,-20,-1,glide,-1,6.5614,6.5709,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.013,4.8,12.00,32.0
6.6014,-19,-1,glide,-1,6.6014,6.6108,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.013,4.8,12.00,32.0
6.6414,-18,-1,glide,-1,6.6414,6.6508,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.013,4.8,12.00,32.0
6.6814,-17,-1,glide,-1,6.6814,6.6907,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.013,4.8,12.00,32.0
6.7214,-16,-1,glide,-1,6.7214,6.7310,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.006,4.0,12.10,33.0
6.7614,-15,-1,glide,-1,6.7614,6.7708,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.006,4.0,12.10,33.0
6.8014,-14,-1,glide,-1,6.8014,6.8108,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.006,4.0,12.10,33.0
6.8414,-13,-1,glide,-1,6.8414,6.8508,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.006,2.4,12.00,32.0
6.8815,-12,-1,glide,-1,6.8815,6.8908,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.006,2.4,12.00,32.0
6.9214,-11,-1,glide,-1,6.9214,6.9307,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.006,2.4,12.00,32.0
6.9614,-10,-1,glide,-1,6.9614,6.9708,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.013,4.8,12.00,32.0
7.0015,-9,-1,glide,-1,7.0015,7.0108,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.013,4.8,12.00,32.0
7.0414,-8,-1,glide,-1,7.0414,7.0508,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.013,4.8,12.00,32.0
7.0814,-7,-1,glide,-1,7.0814,7.0909,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.013,4.8,12.00,32.0
7.1215,-6,-1,glide,-1,7.1215,7.1308,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.013,4.8,12.00,32.0
7.1612,-5,-1,glide,-1,7.1612,7.1702,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.013,4.8,12.00,32.0
7.2014,-4,-1,glide,-1,7.2014,7.2103,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.006,2.4,12.00,32.0
7.2414,-3,-1,glide,-1,7.2414,7.2508,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.006,2.4,12.00,32.0
7.2814,-2,-1,glide,-1,7.2814,7.2903,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.006,2.4,12.00,32.0
7.3214,-1,-1,glide,-1,7.3214,7.3309,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.006,3.2,12.10,33.0
7.3520,0,0,move,-1,7.3520,7.3611,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,0.050,1.850,1.680,1.500,1.940,1.590,1.320,-1.410,1.940,-1.410,1.850,1.590,1.410,-1.320,1.590,1.590,1.760,1.760,0.006,3.2,12.10,33.0
7.3871,1,0,move,-1,7.3871,7.5197,0,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,1.110,3.350,3.180,3.000,3.440,3.090,2.820,-2.910,3.440,-1.750,3.350,3.090,2.910,-2.820,3.090,3.090,3.260,3.260,0.013,3.2,12.00,29.0
7.5308,2,0,move,-1,7.5308,7.5400,1,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,1.150,4.850,4.680,4.500,4.940,4.590,4.320,-4.200,4.940,-1.310,4.850,4.590,4.410,-4.320,4.590,4.590,4.760,4.760,0.013,3.2,12.00,29.0
7.5409,3,0,move,-1,7.5409,7.5496,1,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.318,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,1.440,6.350,6.180,6.000,6.440,6.090,5.820,-5.700,6.440,-1.220,6.350,6.090,5.530,-5.820,6.090,6.090,6.260,6.260,0.013,3.2,12.00,29.0
7.5505,4,0,move,-1,7.5505,7.5595,1,0.088,1.670,1.934,1.143,1.758,1.670,1.494,-1.406,2.373,-1.406,1.758,1.670,1.494,-1.143,1.758,1.582,1.670,2.021,1.970,7.850,7.680,7.500,7.940,7.590,7.320,-7.200,7.940,-2.280,7.850,7.590,6.990,-7.320,7.590,7.590,7.280,7.760,0.013,3.2,12.00,29.0
7.5605,5,0,move,-1,7.5605,7.5693,0,0.088,1.670,1.934,1.230,1.758,1.670,1.494,-1.406,2.373,-1.494,1.846,1.670,1.494,-1.230,1.758,1.582,1.670,2.021,2.170,9.350,9.180,9.000,9.440,9.090,8.820,-8.700,9.440,-3.110,9.350,9.090,7.440,-8.820,9.090,9.090,6.810,9.260,0.013,3.2,12.00,29.0
7.5872,6,0,move,-1,7.5872,7.5966,0,0.352,2.021,1.934,1.494,2.197,1.934,1.494,-1.758,2.373,-1.758,2.109,1.934,1.670,-1.670,2.109,2.021,1.934,2.021,2.380,10.850,10.680,10.500,10.940,10.590,10.320,-9.870,10.940,-2.610,10.850,10.590,7.590,-10.320,10.590,10.590,6.700,10.760,0.013,3.2,12.00,29.0
7.6269,7,0,move,-1,7.6269,7.6354,0,1.318,2.725,2.197,2.197,2.812,2.725,1.758,-2.461,2.725,-2.109,2.812,2.812,2.549,-2.373,2.812,2.812,2.637,2.637,2.410,12.350,12.180,12.000,12.440,12.090,10.680,-8.370,12.440,-2.340,12.350,12.090,7.670,-8.910,12.090,12.090,6.800,12.260,0.033,8.8,12.00,29.0
7.6671,8,0,move,-1,7.6671,7.6765,0,2.021,3.691,3.252,3.164,3.779,3.867,2.900,-3.428,3.164,-2.549,3.691,3.779,3.516,-3.340,4.043,3.779,3.516,3.516,2.610,13.470,13.680,12.130,13.940,13.590,10.730,-6.870,13.940,-1.870,13.850,13.590,7.820,-7.790,13.590,13.560,6.860,13.760,0.033,8.8,12.00,29.0
7.7071,9,0,move,-1,7.7071,7.7164,0,2.021,4.834,4.570,4.395,4.922,5.098,4.043,-4.658,4.395,-2.549,4.922,5.098,4.746,-4.570,5.098,5.186,4.658,4.746,2.750,13.540,15.180,11.870,15.280,15.090,10.680,-5.370,15.440,-1.400,14.700,15.090,7.870,-6.950,15.090,13.460,6.950,15.260,0.033,8.8,12.00,29.0
7.7471,10,0,move,-1,7.7471,7.7565,0,2.900,6.240,5.977,5.713,6.328,6.592,5.537,-5.801,5.977,-2.109,6.240,6.592,5.977,-5.801,6.592,6.592,5.537,6.064,2.850,13.650,16.680,11.590,15.540,16.590,10.570,-3.870,16.940,-1.070,15.420,16.590,7.760,-6.010,16.590,13.380,7.220,16.760,0.019,13.6,11.90,33.0
7.7869,11,0,move,-1,7.7869,7.7960,0,2.637,7.646,7.471,7.119,7.734,7.998,6.855,-6.504,7.471,-1.143,7.734,7.998,6.855,-6.768,8.086,8.086,6.328,7.471,2.930,13.720,18.180,11.130,15.600,18.090,10.370,-2.370,18.440,-0.590,15.960,18.090,7.480,-4.780,18.090,12.910,7.530,18.260,0.019,13.6,11.90,33.0
7.8272,12,0,move,-1,7.8272,7.8366,0,2.725,9.053,8.701,8.525,9.141,9.404,8.086,-6.855,8.789,-1.055,9.141,9.404,7.471,-7.383,9.492,9.404,6.855,8.877,2.960,13.780,19.680,10.460,15.830,19.590,9.950,-0.870,19.940,-0.150,16.600,19.590,6.960,-3.280,19.590,12.160,7.980,19.760,0.019,13.6,11.90,33.0
7.8671,13,0,move,-1,7.8671,7.8762,0,3.252,10.459,10.283,9.492,10.547,10.811,9.053,-6.943,10.283,-0.967,10.459,10.811,7.734,-7.559,10.986,10.723,7.295,10.195,2.940,13.980,21.180,9.500,16.130,21.090,9.330,0.630,21.440,0.350,17.260,21.090,6.150,-1.780,21.090,10.870,8.550,21.260,0.019,4.8,12.00,32.0
7.9071,14,0,move,-1,7.9071,7.9165,0,2.725,11.689,11.514,10.371,11.953,12.217,9.756,-6.504,11.689,0.000,11.953,12.217,7.646,-7.383,12.305,11.602,7.646,11.338,2.740,14.150,22.680,8.350,16.310,22.590,8.470,2.130,22.940,0.930,17.680,22.590,5.100,-0.280,22.590,9.370,9.210,22.760,0.019,4.8,12.00,32.0
7.9471,15,0,move,-1,7.9471,7.9562,0,2.549,12.656,12.920,10.986,13.359,13.711,10.107,-5.801,13.008,0.352,13.359,13.623,7.031,-6.943,13.799,12.305,8.262,13.096,2.390,14.210,24.180,6.960,16.260,24.090,7.420,3.630,24.440,1.470,17.800,24.090,3.950,1.220,24.090,7.870,9.810,24.260,0.019,4.8,12.00,32.0
7.9871,16,0,move,-1,7.9871,7.9963,0,2.812,13.447,14.502,11.162,14.414,15.117,10.107,-4.658,14.502,0.264,14.678,15.029,6.064,-5.977,15.205,12.744,8.525,14.414,1.770,13.980,25.680,5.460,15.890,25.590,6.190,5.130,25.940,2.040,17.490,25.590,2.770,2.720,25.590,6.370,10.480,25.760,0.026,9.2,12.00,30.0
8.0271,17,0,move,-1,8.0271,8.0364,0,2.021,13.887,15.820,11.162,15.293,16.611,10.107,-3.428,15.908,1.406,15.908,16.436,5.010,-4.746,16.611,12.744,8.965,15.820,0.930,13.350,27.180,3.960,15.020,27.090,4.910,6.630,27.440,2.590,16.530,27.090,1.950,4.220,27.090,4.870,11.060,27.260,0.026,9.2,12.00,30.0
