time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/fps,time/total_timesteps,train/explained_variance,train/std,train/loss,train/clip_fraction,train/value_loss,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/clip_range,train/entropy_loss,train/approx_kl
132,794.0,1280.24658203125,1588,2723,4325376,0.967629075050354,0.17287135124206543,-0.007589851040393114,0.5172220865885416,0.008402715720876586,786,0.00015,-0.0033472798277216498,0.2,8.758669778704643,0.066353336
133,796.0,1278.0191650390625,1603,2717,4358144,0.9681264758110046,0.17290441691875458,0.010392694734036922,0.5255482991536459,0.009117680080332017,792,0.00015,-0.0015893971346182905,0.2,8.760026715695858,0.06719482
134,796.0,1311.797607421875,1618,2712,4390912,0.9774978160858154,0.1728253960609436,-0.004661130718886852,0.5163065592447916,0.007685194847605696,798,0.00015,-0.0019115382213688765,0.2,8.766106349726519,0.06469707
135,798.0,1311.4769287109375,1633,2707,4423680,0.9716420769691467,0.17275483906269073,0.009717682376503944,0.5298055013020834,0.0083103257456969,804,0.00015,-0.0008448906331371594,0.2,8.772279493510723,0.06707941
136,798.0,1309.70166015625,1650,2700,4456448,0.9761521220207214,0.1725791096687317,-0.013075570575892925,0.5245361328125,0.007309290277286588,810,0.00015,-0.0022725777483477336,0.2,8.794836322466532,0.0666576
137,800.0,1321.12353515625,1666,2693,4489216,0.9746649265289307,0.17259842157363892,-0.00848282128572464,0.519775390625,0.008084389295011837,816,0.00015,-0.0015269983747809117,0.2,8.8025840173165,0.06721796
138,800.0,1322.6893310546875,1683,2686,4521984,0.9758480787277222,0.1725943237543106,-0.022201085463166237,0.5211283365885416,0.008298396949006323,822,0.00015,-0.002584154469635299,0.2,8.801534508665403,0.06434528
139,800.0,1333.1416015625,1699,2680,4554752,0.9672303795814514,0.17239618301391602,-0.004976343363523483,0.5253245035807291,0.009836382288388753,828,0.00015,-0.0005508437103950806,0.2,8.821068853139877,0.06558396
140,800.0,1322.1986083984375,1715,2674,4587520,0.9669711589813232,0.17229034006595612,-0.014234114438295364,0.5280710856119791,0.009689164037505785,834,0.00015,-0.001555107272603588,0.2,8.84167005866766,0.06698671
141,800.0,1318.522705078125,1730,2670,4620288,0.975045382976532,0.17229865491390228,-0.0006727785803377628,0.5229136149088541,0.00879269548264953,840,0.00015,-0.0006338692783174338,0.2,8.849769947429499,0.065016724
142,796.0,1313.9173583984375,1747,2662,4653056,0.9688704609870911,0.17224806547164917,0.0005186158232390881,0.5321909586588541,0.010665998775948538,846,0.00015,-0.0016979727831009466,0.2,8.854990224043528,0.06793025
143,794.0,1322.205810546875,1764,2655,4685824,0.973163902759552,0.17224420607089996,0.004435222130268812,0.5180918375651041,0.008293884407369964,852,0.00015,-0.0024721251011214918,0.2,8.85635032504797,0.06664414
144,794.0,1319.16552734375,1780,2650,4718592,0.9730550050735474,0.17220012843608856,0.0003863144665956497,0.5267486572265625,0.008539204922271892,858,0.00015,-0.0019280125719281689,0.2,8.860131971538067,0.069402575
145,796.0,1316.3787841796875,1796,2644,4751360,0.9638131260871887,0.1719154566526413,-0.00413240073248744,0.5225779215494791,0.01010629378045754,864,0.00015,-0.002066778367103931,0.2,8.890784963965416,0.06582469
146,796.0,1315.5050048828125,1813,2638,4784128,0.9692900776863098,0.17196989059448242,-0.009830445051193237,0.51416015625,0.009313207032391801,870,0.00015,-0.0016159626969359426,0.2,8.897226192057133,0.06625036
147,798.0,1326.772705078125,1830,2631,4816896,0.9575943350791931,0.17187143862247467,-0.004463468678295612,0.5273844401041666,0.01068911531183403,876,0.00015,-0.0003590458193987918,0.2,8.901977663238844,0.06734598
148,798.0,1324.8223876953125,1846,2626,4849664,0.9686247706413269,0.17183367908000946,-0.0098981112241745,0.5184987386067709,0.009480411167411754,882,0.00015,-0.0007539755412532637,0.2,8.916330630580584,0.06515144
149,800.0,1313.19921875,1863,2620,4882432,0.9708024263381958,0.17157842218875885,-0.006801621988415718,0.5128529866536459,0.007726729835364192,888,0.00015,-0.0022017773535480956,0.2,8.944101398189863,0.06504808
150,800.0,1308.30615234375,1878,2616,4915200,0.9651159048080444,0.17139625549316406,-0.01435045525431633,0.5266520182291666,0.008894357442234954,894,0.00015,-0.0014883640693976001,0.2,8.969174655775229,0.06812668
151,800.0,1312.9476318359375,1893,2613,4947968,0.970901608467102,0.17143957316875458,-0.0018816706724464893,0.5282236735026041,0.00833473132540045,900,0.00015,9.422799424404123e-05,0.2,8.981612329681715,0.06571521
152,800.0,1333.49267578125,1906,2611,4980736,0.9678846001625061,0.1712908148765564,-0.01451492216438055,0.5263722737630209,0.010339327888990132,906,0.00015,-0.00027649723476012394,0.2,8.994591717918714,0.066784605
153,800.0,1331.4962158203125,1919,2611,5013504,0.9761849641799927,0.1713741421699524,-0.003633126150816679,0.5276082356770834,0.008091215559640355,912,0.00015,0.0006466656383660544,0.2,8.994151383638382,0.06610893
154,800.0,1317.127685546875,1933,2610,5046272,0.9562864303588867,0.17133063077926636,0.014838345348834991,0.5333506266276041,0.009291123278671876,918,0.00015,-0.0006994787181611173,0.2,8.98910486449798,0.07040652
155,798.0,1304.65673828125,1946,2609,5079040,0.9723931550979614,0.17143107950687408,-0.018008070066571236,0.5281219482421875,0.008192001206528706,924,0.00015,-0.0008905940815869448,0.2,8.986503270765146,0.06885357
156,796.0,1315.36328125,1959,2609,5111808,0.9700062870979309,0.17143239080905914,-0.004027899354696274,0.5286305745442709,0.009652387501167444,930,0.00015,-0.0007924411196048217,0.2,8.977614546815554,0.067260504
157,798.0,1317.2998046875,1972,2608,5144576,0.9433549642562866,0.17154091596603394,0.005101380869746208,0.5275522867838541,0.01102285270341478,936,0.00015,-0.0009663124789464442,0.2,8.972402974963188,0.069942206
158,798.0,1301.3363037109375,1984,2608,5177344,0.9607875347137451,0.17167848348617554,-0.004073050804436207,0.5134480794270834,0.008888450531230774,942,0.00015,-0.0017735656341149781,0.2,8.95127989600102,0.06604627
159,796.0,1312.2996826171875,1997,2608,5210112,0.9656859040260315,0.1715489774942398,0.0009327982552349567,0.5247294108072916,0.010071466113004135,948,0.00015,-0.0016206890813919017,0.2,8.953527837991714,0.069579236
160,796.0,1303.653564453125,2009,2608,5242880,0.9642374515533447,0.1716795712709427,-0.008457528427243233,0.5257059733072916,0.010252436671483641,954,0.00015,-0.0014905415094593384,0.2,8.95031701028347,0.06784608
161,796.0,1306.1112060546875,2022,2608,5275648,0.9660460352897644,0.17183472216129303,-0.009500579908490181,0.5351918538411459,0.01014786391533562,960,0.00015,-0.0018368748120944172,0.2,8.928705086310705,0.06894591
162,800.0,1296.385498046875,2035,2607,5308416,0.9659193158149719,0.17182421684265137,0.007417012006044388,0.5263417561848959,0.009420831793249818,966,0.00015,-0.0010231244735526464,0.2,8.921679007510344,0.067039505
163,800.0,1303.0390625,2048,2607,5341184,0.9684891104698181,0.1719067096710205,-0.005650632549077272,0.5324757893880209,0.009770007362628045,972,0.00015,-0.0006606603801628808,0.2,8.913336001336575,0.07047769
164,800.0,1306.7083740234375,2061,2606,5373952,0.9619107246398926,0.1717432290315628,-0.012287318706512451,0.53106689453125,0.009712042928489003,978,0.00015,-0.0025322774793797484,0.2,8.92289266983668,0.07228581
165,800.0,1314.1656494140625,2074,2605,5406720,0.9629430770874023,0.17187394201755524,-0.00082355085760355,0.5245361328125,0.009444580626829216,984,0.00015,-0.0011625773840933107,0.2,8.923417198161284,0.06840498
166,800.0,1305.91162109375,2087,2605,5439488,0.9669158458709717,0.17186400294303894,-0.005536885932087898,0.5196380615234375,0.008664488848201776,990,0.00015,-0.0028547134503848306,0.2,8.917198265592257,0.064600915
167,800.0,1318.9716796875,2100,2605,5472256,0.9651090502738953,0.17183157801628113,-0.0008265930227935314,0.5304056803385416,0.008955181178559238,996,0.00015,0.0008280921326028571,0.2,8.919395620624224,0.0709483
168,800.0,1312.6243896484375,2113,2604,5505024,0.9670632481575012,0.17178255319595337,-0.016663827002048492,0.5398915608723959,0.008409569729944147,1002,0.00015,0.001159996579493357,0.2,8.926225125789642,0.071977705
169,800.0,1307.73681640625,2126,2604,5537792,0.9690157175064087,0.1716630458831787,0.0038673910312354565,0.5375925699869791,0.00958155568150687,1008,0.00015,-0.0005767874808952911,0.2,8.941536262631416,0.0696648
170,800.0,1308.9981689453125,2139,2603,5570560,0.9691368341445923,0.17148923873901367,0.003265615552663803,0.525115966796875,0.008644374611321837,1014,0.00015,-0.0025381602717970964,0.2,8.96083883692821,0.07181609
171,800.0,1309.0718994140625,2152,2602,5603328,0.9691528677940369,0.1714010387659073,-0.011289780028164387,0.5362701416015625,0.009332988202610673,1020,0.00015,-0.0007076613286092955,0.2,8.982795983552933,0.06874758
172,800.0,1297.380859375,2166,2601,5636096,0.9704618453979492,0.17128005623817444,-0.005314600188285112,0.548431396484375,0.010288649629122423,1026,0.00015,-0.00016319280075549614,0.2,8.99386558930079,0.07489183
173,798.0,1299.5517578125,2179,2600,5668864,0.9688289165496826,0.17114466428756714,0.0009863045997917652,0.533447265625,0.0106773376937781,1032,0.00015,-0.0016056902592633075,0.2,9.01728359858195,0.07206604
174,796.37,1139.209716796875,2193,2598,5701632,0.9681069254875183,0.1712159365415573,-0.019541539251804352,0.5336863199869791,0.009330401166759353,1038,0.00015,-0.0009817020551660487,0.2,9.017813997964064,0.06985192
175,796.37,1127.11572265625,2207,2597,5734400,0.4160839319229126,0.17119237780570984,0.4410426914691925,0.53106689453125,0.5664859568884518,1044,0.00015,-0.0010123170613951515,0.2,9.016934047142664,0.06128682
176,796.37,1132.242919921875,2220,2597,5767168,0.9222337007522583,0.1713312715291977,0.02139430120587349,0.5104217529296875,0.022520960711214382,1050,0.00015,0.00015471842743863817,0.2,9.010091255108515,0.06588007
177,800.0,1310.683837890625,2233,2597,5799936,0.9457685947418213,0.17134784162044525,0.0036248243413865566,0.5245361328125,0.016652363061439246,1056,0.00015,0.0006770538484488497,0.2,8.996739042301973,0.06687055
178,798.0,1289.8408203125,2246,2596,5832704,0.9664750695228577,0.17149433493614197,0.004484120290726423,0.5197245279947916,0.012571563239665315,1062,0.00015,0.0008168574944041515,0.2,8.985164977610111,0.06500692
179,796.0,1307.0826416015625,2259,2595,5865472,0.9604052305221558,0.17159231007099152,0.008976344019174576,0.5244191487630209,0.01223442654494041,1068,0.00015,-7.155708044592757e-05,0.2,8.96764761954546,0.06661613
180,798.0,1310.2213134765625,2272,2595,5898240,0.9558666944503784,0.17163313925266266,-0.020263774320483208,0.5334828694661459,0.014518486791833615,1074,0.00015,-0.0007796196781176453,0.2,8.953446321189404,0.06942562
181,800.0,1326.219970703125,2286,2594,5931008,0.9591104388237,0.17176033556461334,0.010596539825201035,0.538604736328125,0.012851496291356549,1080,0.00015,-0.00025475607829624397,0.2,8.945297757784525,0.06966537
182,800.0,1333.5916748046875,2299,2593,5963776,0.9719257354736328,0.17180798947811127,-0.006961148232221603,0.5141092936197916,0.009092186681906847,1086,0.00015,-0.001879617415094496,0.2,8.933911514778933,0.06529777
183,800.0,1332.8135986328125,2312,2592,5996544,0.9657714366912842,0.1718510091304779,-0.008137473836541176,0.5305379231770834,0.009408364578121109,1092,0.00015,-0.0006636184537759012,0.2,8.92507187028726,0.069648236
184,800.0,1322.973388671875,2326,2591,6029312,0.9685102105140686,0.17161965370178223,-0.005125448107719421,0.5341593424479166,0.009215644702635473,1098,0.00015,0.00025876717487941886,0.2,8.94050977130731,0.06974362
