time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/iterations,time/total_timesteps,train/std,train/learning_rate,train/entropy_loss,train/explained_variance,train/clip_range,train/clip_fraction,train/value_loss,train/approx_kl,train/n_updates,train/policy_gradient_loss,train/loss
1070,800.0,975.2570190429688,4193,137,4489216,0.18617676198482513,0.00015,6.829963369915883,0.945423424243927,0.2,0.5055440266927084,0.026671884887036867,0.06074796,816,-0.0008670278766658157,0.004419788718223572
1078,798.0,981.5610961914062,4192,138,4521984,0.18627847731113434,0.00015,6.8255963536600275,0.9310144186019897,0.2,0.5185699462890625,0.032812709071246594,0.06434802,822,-0.0009438935436871058,0.009884785860776901
1086,796.0,985.7265625,4191,139,4554752,0.18636685609817505,0.00015,6.8104433342814445,0.9270215034484863,0.2,0.5115000406901041,0.026859582724379532,0.059883066,828,-0.0038630888381400532,-0.010727344080805779
1094,796.0,966.820556640625,4191,140,4587520,0.18628300726413727,0.00015,6.818008950601022,0.9275757074356079,0.2,0.5207010904947916,0.030042133473519545,0.064225405,834,-0.0022120841561748725,-0.009607775136828423
1102,800.0,961.9637451171875,4190,141,4620288,0.1863059103488922,0.00015,6.815483586241801,0.9374349117279053,0.2,0.5166829427083334,0.03291287000562685,0.061203234,840,-0.0018933685611652133,-0.0006678327918052673
1110,794.0,990.7863159179688,4190,142,4653056,0.18626011908054352,0.00015,6.817179065197706,0.9293578267097473,0.2,0.5149739583333334,0.03092266298578276,0.06393963,846,-0.0016832834220015986,0.008967493660748005
1118,794.0,967.715087890625,4189,143,4685824,0.1860973834991455,0.00015,6.833746965974569,0.9287329316139221,0.2,0.5150146484375,0.028787366197017644,0.06195251,852,-0.0038309237049058233,-0.0059229061007499695
1126,800.0,955.176513671875,4188,144,4718592,0.186198890209198,0.00015,6.835002006342013,0.9181022047996521,0.2,0.51568603515625,0.034555701073259115,0.061469235,858,-0.0025910993966438887,0.001148078590631485
1134,800.0,924.849609375,4187,145,4751360,0.18624353408813477,0.00015,6.826876159757376,0.9220243096351624,0.2,0.5114288330078125,0.03582793280656915,0.062215965,864,-0.0013198826454754453,0.020626362413167953
1142,798.0,981.383056640625,4187,146,4784128,0.18648883700370789,0.00015,6.809675498555104,0.9301588535308838,0.2,0.51654052734375,0.029792328988454148,0.0661508,870,-0.0033056382150486265,0.006427383981645107
1150,798.0,1010.8641357421875,4187,147,4816896,0.1865493506193161,0.00015,6.7831290277342005,0.9111042618751526,0.2,0.5086822509765625,0.03277216916224764,0.06292245,876,-0.002520522218219412,0.004690994508564472
1158,800.0,983.1465454101562,4187,148,4849664,0.18665005266666412,0.00015,6.775743772586186,0.9253995418548584,0.2,0.5122782389322916,0.02855434187707336,0.06225916,882,-0.0036407920670171734,-0.009904352016746998
1165,794.0,998.564453125,4187,149,4882432,0.18660399317741394,0.00015,6.774193901568651,0.9255947470664978,0.2,0.5097249348958334,0.03516079612503139,0.064481676,888,-0.0031889732338944063,-0.0002242615446448326
1173,792.0,980.9163818359375,4187,150,4915200,0.18679067492485046,0.00015,6.76207176844279,0.9400118589401245,0.2,0.5177205403645834,0.02502879634751783,0.06401985,894,-0.0019116152937688942,-0.016969168558716774
1181,798.0,994.196533203125,4187,151,4947968,0.1868354231119156,0.00015,6.745895306269328,0.9320961833000183,0.2,0.5146230061848959,0.0322007307986496,0.061333403,900,-0.002203720318599759,-0.00850338488817215
1189,800.0,1012.4352416992188,4187,152,4980736,0.18695718050003052,0.00015,6.737068581084411,0.9303840398788452,0.2,0.514434814453125,0.03164112207014114,0.062444657,906,-0.001815367770783875,-0.009130319580435753
1197,800.0,1044.3270263671875,4187,153,5013504,0.18704105913639069,0.00015,6.723382333914439,0.9252534508705139,0.2,0.5178324381510416,0.026731293808552437,0.06541817,912,-0.0025049794124546074,0.010466424748301506
1205,796.0,1042.8958740234375,4187,154,5046272,0.18717986345291138,0.00015,6.709677141159773,0.9289538860321045,0.2,0.5209757486979166,0.027293920672188204,0.06512889,918,-0.00205043386813486,-0.009248781949281693
1213,796.0,1009.663330078125,4186,155,5079040,0.1871454119682312,0.00015,6.70116151869297,0.9259108901023865,0.2,0.5225626627604166,0.028498543474900846,0.0673508,924,-0.0026852148591084792,0.008955219760537148
1220,794.0,970.0560913085938,4187,156,5111808,0.18729569017887115,0.00015,6.692661213378112,0.9201332330703735,0.2,0.5175730387369791,0.034901176234901264,0.0656951,930,-0.0029110181488552675,0.0020545031875371933
1228,794.0,1025.6129150390625,4188,157,5144576,0.1876210868358612,0.00015,6.6554688438773155,0.928821861743927,0.2,0.5147603352864584,0.030707419389121544,0.06391057,936,-0.0029626803825522074,0.007273511029779911
1235,794.0,1030.1845703125,4189,158,5177344,0.18765845894813538,0.00015,6.641957767307758,0.9323627948760986,0.2,0.5183207194010416,0.027019867253936052,0.062903374,942,-0.0020538924991342355,-0.003103999886661768
1243,796.0,1047.1717529296875,4190,159,5210112,0.18769827485084534,0.00015,6.6265768359104795,0.9350026249885559,0.2,0.5165608723958334,0.027663087656643864,0.06237547,948,-0.0013430529371968685,-0.011405340395867825
1251,796.0,1001.8004760742188,4190,160,5242880,0.18782994151115417,0.00015,6.619274790088336,0.9333888292312622,0.2,0.5116780598958334,0.02576810993195977,0.062326312,954,-0.004654142394429073,-0.0109690697863698
1258,796.0,958.162841796875,4191,161,5275648,0.18795408308506012,0.00015,6.599579765150945,0.9301186203956604,0.2,0.5250244140625,0.0283323057568244,0.06714013,960,-0.003167365039795792,-0.011811044067144394
1266,800.0,962.0078735351562,4192,162,5308416,0.18791668117046356,0.00015,6.595468507458766,0.9231746792793274,0.2,0.5234324137369791,0.037655422085663304,0.06544496,966,-0.002571039752486589,0.0037098191678524017
1273,794.0,974.5604858398438,4192,163,5341184,0.18799778819084167,0.00015,6.58761780957381,0.9199146628379822,0.2,0.5194193522135416,0.03346099593424393,0.06291236,972,-0.00162714519653188,-0.00038584042340517044
1281,794.0,1015.8984375,4193,164,5373952,0.18782083690166473,0.00015,6.596091149995725,0.9397972226142883,0.2,0.5266316731770834,0.030030147526607227,0.066484496,978,-0.0021210855350849065,0.017196837812662125
1289,798.0,1037.15087890625,4193,165,5406720,0.18810024857521057,0.00015,6.586527115354936,0.9347298741340637,0.2,0.515899658203125,0.025933898153501406,0.06384176,984,-0.0019445674097369192,-0.01721293479204178
1296,800.0,1021.8591918945312,4194,166,5439488,0.18793021142482758,0.00015,6.580537443359693,0.9296302795410156,0.2,0.53070068359375,0.03450466488235785,0.0694575,990,-0.002870577853779347,0.016103506088256836
1304,800.0,1012.595458984375,4195,167,5472256,0.18788209557533264,0.00015,6.605558517078559,0.9292794466018677,0.2,0.518798828125,0.03351882726807768,0.06391608,996,-0.0030481985644049323,0.0009875567629933357
1311,800.0,962.3947143554688,4196,168,5505024,0.18778085708618164,0.00015,6.607643549640973,0.9240247011184692,0.2,0.5181833902994791,0.03490755073047088,0.06649461,1002,-0.002535381899785231,0.005902026779949665
1319,800.0,960.7257080078125,4196,169,5537792,0.18756471574306488,0.00015,6.633351595451434,0.9056462049484253,0.2,0.519012451171875,0.03507902791413168,0.06486443,1008,-0.0030107132479315624,0.007576209492981434
1327,800.0,971.5316162109375,4196,170,5570560,0.18758715689182281,0.00015,6.640631632258494,0.9257616400718689,0.2,0.5218912760416666,0.03739918603484208,0.069135875,1014,-0.0023356830251941574,-0.0027494318783283234
1335,800.0,1016.6560668945312,4196,171,5603328,0.18772222101688385,0.00015,6.6294310589631396,0.9247334003448486,0.2,0.5189107259114584,0.027097331917805906,0.063942894,1020,-0.0012552569181328483,0.020861227065324783
1342,800.0,1049.2108154296875,4197,172,5636096,0.18762025237083435,0.00015,6.632817041128874,0.9271919131278992,0.2,0.5274658203125,0.025165435540354036,0.06770049,1026,-0.0008684675961679508,0.0049627418629825115
1350,800.0,1036.638916015625,4197,173,5668864,0.18778058886528015,0.00015,6.617176269491513,0.9310275316238403,0.2,0.5281728108723959,0.02571917447736875,0.06829956,1032,-0.0017614574529337308,-0.014031274244189262
1357,800.0,997.3384399414062,4198,174,5701632,0.18759742379188538,0.00015,6.626920680205028,0.9401831030845642,0.2,0.5230000813802084,0.025364657759685844,0.06588662,1038,-0.003055419507290935,0.002951856702566147
1365,798.0,955.1129150390625,4199,175,5734400,0.1877383589744568,0.00015,6.627759717404842,0.9380078911781311,0.2,0.52301025390625,0.028430100743814062,0.06840804,1044,-0.002486860446879291,-0.0026144441217184067
1372,796.0,1004.7544555664062,4200,176,5767168,0.1875644475221634,0.00015,6.630174465477467,0.9244542717933655,0.2,0.5282236735026041,0.03000205162485751,0.074115455,1050,-0.0008610531961797582,0.0051650237292051315
1380,796.0,1047.2852783203125,4201,177,5799936,0.1876998096704483,0.00015,6.631436864535014,0.9283255934715271,0.2,0.5232493082682291,0.025937853106976643,0.06575896,1056,-0.001818766037407234,0.019390828907489777
1387,796.0,1039.9398193359375,4202,178,5832704,0.18767188489437103,0.00015,6.632503100981315,0.928815484046936,0.2,0.5351460774739584,0.029007285037854064,0.06808997,1062,-0.0012059483803265418,-0.006678614765405655
1396,798.0,999.8607177734375,4201,179,5865472,0.18793219327926636,0.00015,6.60931520909071,0.9155964851379395,0.2,0.5374959309895834,0.029200323187978938,0.07000384,1068,-0.0003600011702170984,0.007950895465910435
1404,796.0,973.47802734375,4200,180,5898240,0.18806791305541992,0.00015,6.581665193041165,0.9273144602775574,0.2,0.525054931640625,0.03282562634558417,0.067895636,1074,-0.0028025206775055267,-0.0004596905782818794
1411,796.0,966.4592895507812,4200,181,5931008,0.18798905611038208,0.00015,6.579646706581116,0.9386978149414062,0.2,0.5254007975260416,0.030304899972785886,0.06792254,1080,-0.0021151668588572647,0.0035368138924241066
1419,798.0,990.2567138671875,4201,182,5963776,0.18815384805202484,0.00015,6.568769461164872,0.9324711561203003,0.2,0.5237172444661459,0.03055243434694906,0.0652249,1086,-0.003314648189189029,0.007489497773349285
1427,800.0,997.6903076171875,4200,183,5996544,0.18822315335273743,0.00015,6.557462307314078,0.9434511661529541,0.2,0.534912109375,0.025366733794119984,0.06812458,1092,0.0005379292360885302,-0.01475030742585659
1435,798.0,986.0226440429688,4199,184,6029312,0.18813063204288483,0.00015,6.56334874778986,0.9375238418579102,0.2,0.5243733723958334,0.02934227622366355,0.06664005,1098,-0.0033295028400364877,-0.015349654480814934
