t_s,tick,seg,phase,joint,t_send_s,t_recv_s,overrun,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,cur_a,load_pct,volt,temp_c
36.5121,912,8,move,6,36.5121,36.5197,1,0.000,0.439,0.176,-0.088,0.527,0.088,10.107,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,3.6,12.00,33.0
36.5211,913,8,move,6,36.5211,36.5287,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.107,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,3.6,12.00,33.0
36.5613,914,8,move,6,36.5613,36.5690,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,3.6,12.00,33.0
36.6013,915,8,move,6,36.6013,36.6094,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,33.0
36.6413,916,8,move,6,36.6413,36.6494,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,33.0
36.6813,917,8,move,6,36.6813,36.6895,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,33.0
36.7213,918,8,move,6,36.7213,36.7293,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
36.7613,919,8,move,6,36.7613,36.7695,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
36.8013,920,8,move,6,36.8013,36.8094,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
36.8413,921,8,move,6,36.8413,36.8494,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
36.8813,922,8,move,6,36.8813,36.8894,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
36.9213,923,8,move,6,36.9213,36.9291,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
36.9613,924,8,move,6,36.9613,36.9696,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
37.0013,925,8,move,6,37.0013,37.0091,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
37.0412,926,8,move,6,37.0412,37.0489,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
37.0813,927,8,move,6,37.0813,37.0894,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,33.0
37.1213,928,8,move,6,37.1213,37.1291,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,33.0
37.1613,929,8,move,6,37.1613,37.1694,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,33.0
37.2013,930,8,move,6,37.2013,37.2094,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,33.0
37.2413,931,8,move,6,37.2413,37.2489,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,33.0
37.2813,932,8,move,6,37.2813,37.2892,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,33.0
37.3213,933,8,move,6,37.3213,37.3291,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
37.3613,934,8,move,6,37.3613,37.3691,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
37.4013,935,8,move,6,37.4013,37.4094,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
37.4413,936,8,move,6,37.4413,37.4491,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
37.4814,937,8,move,6,37.4814,37.4895,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
37.5213,938,8,move,6,37.5213,37.5293,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
37.5613,939,8,move,6,37.5613,37.5694,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,33.0
37.6013,940,8,move,6,37.6013,37.6095,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,33.0
37.6413,941,8,move,6,37.6413,37.6491,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,33.0
37.6813,942,8,move,6,37.6813,37.6894,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
37.7213,943,8,move,6,37.7213,37.7291,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
37.7613,944,8,move,6,37.7613,37.7693,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
37.8014,945,8,move,6,37.8014,37.8096,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
37.8413,946,8,move,6,37.8413,37.8497,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
37.8813,947,8,move,6,37.8813,37.8898,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
37.9213,948,8,move,6,37.9213,37.9296,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,33.0
37.9613,949,8,move,6,37.9613,37.9695,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,10.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,33.0
38.0014,950,8,rest,6,38.0014,38.0097,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,33.0
38.0413,951,8,rest,6,38.0413,38.0509,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.195,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,3.2,12.00,33.0
38.0814,952,8,rest,6,38.0814,38.0897,0,0.000,0.439,0.176,-0.088,0.527,0.088,10.107,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,3.2,12.00,33.0
38.1213,953,8,rest,6,38.1213,38.1301,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.668,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,3.2,12.00,33.0
38.1613,954,8,rest,6,38.1613,38.1696,0,0.000,0.439,0.176,-0.088,0.527,0.088,8.525,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,12.0,12.00,33.0
38.2014,955,8,rest,6,38.2014,38.2092,0,0.000,0.439,0.176,-0.088,0.527,0.088,7.295,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,12.0,12.00,33.0
38.2413,956,8,rest,6,38.2413,38.2497,0,0.000,0.439,0.176,-0.088,0.527,0.088,5.889,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,12.0,12.00,33.0
38.2813,957,8,rest,6,38.2813,38.2895,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.482,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,13.6,12.00,33.0
38.3213,958,8,rest,6,38.3213,38.3295,0,0.000,0.439,0.176,-0.088,0.527,0.088,3.164,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,13.6,12.00,33.0
38.3613,959,8,rest,6,38.3613,38.3697,0,0.000,0.439,0.176,-0.088,0.527,0.088,2.109,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,13.6,12.00,33.0
38.4012,960,8,rest,6,38.4012,38.4087,0,0.000,0.439,0.176,-0.088,0.527,0.088,1.318,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,6.8,12.00,33.0
38.4413,961,8,rest,6,38.4413,38.4492,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.703,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,6.8,12.00,33.0
38.4814,962,8,rest,6,38.4814,38.4893,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,6.8,12.00,33.0
38.5213,963,8,rest,6,38.5213,38.5297,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
38.5613,964,8,rest,6,38.5613,38.5695,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
38.6014,965,8,rest,6,38.6014,38.6095,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
38.6413,966,8,rest,6,38.6413,38.6492,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,33.0
38.6813,967,8,rest,6,38.6813,38.6892,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,33.0
38.7213,968,8,rest,6,38.7213,38.7294,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,33.0
38.7613,969,8,rest,6,38.7613,38.7692,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
38.8013,970,8,rest,6,38.8013,38.8093,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
38.8411,971,8,rest,6,38.8411,38.8494,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
38.8813,972,8,rest,6,38.8813,38.8894,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
38.9213,973,8,rest,6,38.9213,38.9292,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
38.9613,974,8,rest,6,38.9613,38.9694,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
39.0013,975,8,rest,6,39.0013,39.0094,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
39.0414,976,8,rest,6,39.0414,39.0492,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
39.0814,977,8,rest,6,39.0814,39.0900,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
39.1211,978,8,rest,6,39.1211,39.1290,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
39.1613,979,8,rest,6,39.1613,39.1694,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
39.2014,980,8,rest,6,39.2014,39.2096,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
39.2411,981,8,rest,6,39.2411,39.2481,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
39.2814,982,8,rest,6,39.2814,39.2898,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
39.3211,983,8,rest,6,39.3211,39.3301,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.527,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,2.021,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,33.0
