t_unix,status,q0_deg,cur0_a,temp0_c,q1_deg,cur1_a,temp1_c,q2_deg,cur2_a,temp2_c,q3_deg,cur3_a,temp3_c,q4_deg,cur4_a,temp4_c,q5_deg,cur5_a,temp5_c,q6_deg,cur6_a,temp6_c,q7_deg,cur7_a,temp7_c,q8_deg,cur8_a,temp8_c,q9_deg,cur9_a,temp9_c,q10_deg,cur10_a,temp10_c,q11_deg,cur11_a,temp11_c,q12_deg,cur12_a,temp12_c,q13_deg,cur13_a,temp13_c,q14_deg,cur14_a,temp14_c,q15_deg,cur15_a,temp15_c,q16_deg,cur16_a,temp16_c,q17_deg,cur17_a,temp17_c
1786332296.875,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.006,34,78.75,0.0,35,6.24,0.0,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332297.295,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.0,35,6.24,0.0,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332297.782,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.006,34,78.75,0.006,35,6.24,0.006,34,14.15,0.013,35,83.67,0.006,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332298.266,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.006,34,78.75,0.0,35,6.24,0.006,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.019,34,79.19,0.006,33,5.98,0.0,33,14.77,0.0,34,83.85,0.013,35
1786332298.684,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.0,35,6.24,0.0,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332299.122,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.006,34,78.75,0.0,35,6.24,0.0,34,14.15,0.013,35,83.67,0.006,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332299.526,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.006,34,78.75,0.0,35,6.24,0.0,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.0,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332300.033,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.0,35,6.24,0.0,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332300.495,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.006,34,78.75,0.0,35,6.24,0.0,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.006,33,5.98,0.0,33,14.77,0.0,34,83.85,0.013,35
1786332300.977,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.006,35,6.24,0.0,34,14.15,0.013,35,83.67,0.006,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.019,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332301.441,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.0,35,6.24,0.0,34,14.15,0.013,36,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332301.915,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.0,35,6.24,0.0,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.0,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.006,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332302.377,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.006,35,6.24,0.0,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.013,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332302.820,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.0,34,6.24,0.006,34,14.15,0.013,35,83.67,0.006,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.013,35
1786332303.248,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.006,34,78.75,0.0,35,6.24,0.006,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332303.751,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.006,34,78.75,0.006,35,6.24,0.0,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.033,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.013,35
1786332304.168,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.006,34,78.75,0.0,35,6.24,0.006,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.013,35
1786332304.644,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.0,35,6.24,0.006,34,14.15,0.013,36,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.006,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332305.067,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.006,34,78.75,0.0,35,6.24,0.0,34,14.15,0.013,35,83.67,0.006,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.019,34,79.19,0.006,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332305.541,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.006,34,78.75,0.0,35,6.24,0.0,34,14.15,0.013,35,83.67,0.006,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332305.976,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,33,78.75,0.0,35,6.24,0.0,34,14.15,0.013,35,83.67,0.006,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332306.407,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.0,35,6.24,0.006,34,14.15,0.006,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332306.866,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.006,34,78.75,0.0,35,6.24,0.0,34,14.15,0.013,36,83.67,0.006,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332307.361,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.0,35,6.24,0.006,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.013,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332307.785,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.0,35,6.24,0.006,34,14.15,0.013,36,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.006,33,5.98,0.0,33,14.77,0.0,34,83.85,0.013,35
1786332308.231,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.0,35,6.24,0.0,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.006,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332308.692,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.0,35,6.24,0.0,34,14.15,0.013,57,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332309.186,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.006,34,78.75,0.0,35,6.24,0.0,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332309.610,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.006,34,78.75,0.0,35,6.24,0.006,34,14.15,0.013,35,83.67,0.006,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.0,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332310.070,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.006,35,6.24,0.0,34,14.15,0.013,35,83.67,0.006,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.033,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332310.501,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.006,34,78.75,0.0,35,6.24,0.0,34,14.15,0.013,35,83.67,0.006,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332310.993,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.0,35,6.24,0.0,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,34,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.006,33,5.98,0.0,33,14.77,0.0,34,83.85,0.013,35
1786332311.447,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.0,35,6.24,0.006,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.0,35,5.98,0.0,31,14.77,0.0,34,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332311.873,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.0,35,6.24,0.006,34,14.15,0.013,36,83.67,0.006,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332312.258,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.006,34,78.75,0.0,35,6.24,0.0,34,14.15,0.013,35,83.67,0.006,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332312.718,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.0,35,6.24,0.006,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.0,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.006,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332313.115,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.0,35,6.24,0.006,34,14.15,0.013,46,83.67,0.006,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,35,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332313.583,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.0,34,78.75,0.0,35,6.24,0.006,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,34,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.006,33,5.98,0.0,33,14.77,0.0,34,83.85,0.006,35
1786332313.995,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.006,34,78.75,0.0,35,6.24,0.006,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,32,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.013,35
1786332314.427,walk vx=0.000 vy=0.000 w=0.00,-6.06,0.0,34,18.37,0.006,34,78.75,0.0,35,6.24,0.006,34,14.15,0.013,35,83.67,0.013,38,-5.98,0.0,34,18.63,0.0,33,79.28,0.006,35,5.98,0.0,31,14.77,0.0,35,83.5,0.0,35,-5.89,0.006,31,17.93,0.026,34,79.19,0.013,33,5.98,0.0,33,14.77,0.0,34,83.85,0.013,35
