t_s,phase,joint,id,name,cmd_deg,present_deg,err_deg,speed_deg_s,load_pct,current_a,volt,temp_c
0.409,step+10r0,0,2,L0 yaw,9.912,-0.088,10.000,0.00,0.0,0.000,12.10,32.0
0.450,step+10r0,0,2,L0 yaw,9.912,-0.088,10.000,0.00,0.0,0.000,12.10,32.0
2.016,step+10r0,0,2,L0 yaw,9.912,9.932,-0.020,0.00,0.0,0.000,12.10,32.0
2.030,return,0,2,L0 yaw,-0.088,9.932,-10.020,0.00,0.0,0.000,12.10,32.0
2.071,return,0,2,L0 yaw,-0.088,9.932,-10.020,0.00,0.0,0.000,12.10,32.0
2.122,return,0,2,L0 yaw,-0.088,9.316,-9.404,-17.58,3.2,0.006,12.10,32.0
2.162,return,0,2,L0 yaw,-0.088,9.316,-9.404,-17.58,3.2,0.006,12.10,32.0
2.213,return,0,2,L0 yaw,-0.088,7.734,-7.822,-8.79,7.6,0.019,12.10,32.0
2.253,return,0,2,L0 yaw,-0.088,7.734,-7.822,-8.79,7.6,0.019,12.10,32.0
2.321,return,0,2,L0 yaw,-0.088,5.010,-5.098,-21.97,8.8,0.013,12.10,32.0
2.362,return,0,2,L0 yaw,-0.088,5.010,-5.098,-21.97,8.8,0.013,12.10,32.0
2.412,return,0,2,L0 yaw,-0.088,2.197,-2.285,-8.79,10.0,0.026,12.10,32.0
2.453,return,0,2,L0 yaw,-0.088,2.197,-2.285,-8.79,10.0,0.026,12.10,32.0
2.504,return,0,2,L0 yaw,-0.088,0.527,-0.615,8.79,5.2,0.013,12.10,32.0
2.544,return,0,2,L0 yaw,-0.088,0.527,-0.615,8.79,5.2,0.013,12.10,32.0
2.595,return,0,2,L0 yaw,-0.088,0.000,-0.088,4.39,3.6,0.013,12.10,32.0
2.636,return,0,2,L0 yaw,-0.088,0.000,-0.088,4.39,3.6,0.013,12.10,32.0
2.686,return,0,2,L0 yaw,-0.088,-0.176,0.088,8.79,2.0,0.000,12.10,32.0
2.727,return,0,2,L0 yaw,-0.088,-0.176,0.088,8.79,2.0,0.000,12.10,32.0
2.786,step-10r0,0,2,L0 yaw,-10.264,-0.088,-10.176,13.18,2.0,0.006,12.10,32.0
2.827,step-10r0,0,2,L0 yaw,-10.264,-0.088,-10.176,13.18,2.0,0.006,12.10,32.0
2.878,step-10r0,0,2,L0 yaw,-10.264,-0.879,-9.385,4.39,3.6,0.006,12.10,32.0
2.919,step-10r0,0,2,L0 yaw,-10.264,-0.879,-9.385,4.39,3.6,0.006,12.10,32.0
2.969,step-10r0,0,2,L0 yaw,-10.264,-2.812,-7.451,-30.76,6.4,0.026,12.10,32.0
3.010,step-10r0,0,2,L0 yaw,-10.264,-2.812,-7.451,-30.76,6.4,0.026,12.10,32.0
3.071,step-10r0,0,2,L0 yaw,-10.264,-5.713,-4.551,-39.55,0.0,0.000,12.10,32.0
3.112,step-10r0,0,2,L0 yaw,-10.264,-5.713,-4.551,-39.55,0.0,0.000,12.10,32.0
3.163,step-10r0,0,2,L0 yaw,-10.264,-8.525,-1.738,-26.37,0.0,0.000,12.10,32.0
3.203,step-10r0,0,2,L0 yaw,-10.264,-8.525,-1.738,-26.37,0.0,0.000,12.10,32.0
3.254,step-10r0,0,2,L0 yaw,-10.264,-10.195,-0.068,-43.95,2.0,0.000,12.10,32.0
3.295,step-10r0,0,2,L0 yaw,-10.264,-10.195,-0.068,-43.95,2.0,0.000,12.10,32.0
3.346,step-10r0,0,2,L0 yaw,-10.264,-10.635,0.371,-26.37,5.2,0.019,12.10,32.0
3.387,step-10r0,0,2,L0 yaw,-10.264,-10.635,0.371,-26.37,5.2,0.019,12.10,32.0
3.438,step-10r0,0,2,L0 yaw,-10.264,-10.635,0.371,-21.97,5.2,0.019,12.10,32.0
3.478,step-10r0,0,2,L0 yaw,-10.264,-10.635,0.371,-21.97,5.2,0.019,12.10,32.0
3.529,step-10r0,0,2,L0 yaw,-10.264,-10.547,0.283,-13.18,4.4,0.013,12.10,32.0
3.533,return,0,2,L0 yaw,-0.088,-10.547,10.459,-13.18,4.4,0.013,12.10,32.0
3.574,return,0,2,L0 yaw,-0.088,-10.547,10.459,-13.18,4.4,0.013,12.10,32.0
3.641,return,0,2,L0 yaw,-0.088,-10.020,9.932,0.00,7.6,0.013,12.10,32.0
3.681,return,0,2,L0 yaw,-0.088,-10.020,9.932,0.00,7.6,0.013,12.10,32.0
3.732,return,0,2,L0 yaw,-0.088,-8.262,8.174,0.00,14.8,0.052,12.10,32.0
3.773,return,0,2,L0 yaw,-0.088,-8.262,8.174,0.00,14.8,0.052,12.10,32.0
3.824,return,0,2,L0 yaw,-0.088,-5.449,5.361,0.00,14.8,0.052,12.10,32.0
3.864,return,0,2,L0 yaw,-0.088,-5.449,5.361,0.00,14.8,0.052,12.10,32.0
3.931,return,0,2,L0 yaw,-0.088,-2.549,2.461,4.39,9.2,0.033,12.10,32.0
3.971,return,0,2,L0 yaw,-0.088,-2.549,2.461,4.39,9.2,0.033,12.10,32.0
4.022,return,0,2,L0 yaw,-0.088,-0.879,0.791,-8.79,8.8,0.013,12.10,32.0
4.063,return,0,2,L0 yaw,-0.088,-0.879,0.791,-8.79,8.8,0.013,12.10,32.0
4.113,return,0,2,L0 yaw,-0.088,-0.264,0.176,-26.37,3.6,0.013,12.10,32.0
4.154,return,0,2,L0 yaw,-0.088,-0.264,0.176,-26.37,3.6,0.013,12.10,32.0
4.205,return,0,2,L0 yaw,-0.088,0.000,-0.088,0.00,3.2,0.013,12.10,32.0
4.249,step+10r0,1,3,L0 hip,10.000,0.000,10.000,0.00,0.0,0.000,12.20,33.0
4.299,step+10r0,1,3,L0 hip,10.000,0.000,10.000,0.00,3.2,0.006,12.20,33.0
4.340,step+10r0,1,3,L0 hip,10.000,0.000,10.000,0.00,3.2,0.006,12.20,33.0
4.391,step+10r0,1,3,L0 hip,10.000,1.055,8.945,17.58,7.2,0.000,12.20,33.0
4.432,step+10r0,1,3,L0 hip,10.000,1.055,8.945,17.58,7.2,0.000,12.20,33.0
4.483,step+10r0,1,3,L0 hip,10.000,3.252,6.748,26.37,10.4,0.006,12.20,33.0
4.523,step+10r0,1,3,L0 hip,10.000,3.252,6.748,26.37,10.4,0.006,12.20,33.0
4.574,step+10r0,1,3,L0 hip,10.000,6.064,3.936,30.76,10.8,0.000,12.20,33.0
4.615,step+10r0,1,3,L0 hip,10.000,6.064,3.936,30.76,10.8,0.000,12.20,33.0
4.665,step+10r0,1,3,L0 hip,10.000,8.438,1.562,21.97,6.0,0.000,12.10,33.0
4.706,step+10r0,1,3,L0 hip,10.000,8.438,1.562,21.97,6.0,0.000,12.10,33.0
4.757,step+10r0,1,3,L0 hip,10.000,9.668,0.332,4.39,2.4,0.000,12.20,33.0
4.761,return,1,3,L0 hip,0.000,9.668,-9.668,4.39,2.4,0.000,12.20,33.0
4.802,return,1,3,L0 hip,0.000,9.668,-9.668,4.39,2.4,0.000,12.20,33.0
4.853,return,1,3,L0 hip,0.000,9.844,-9.844,0.00,8.4,0.019,12.20,33.0
4.893,return,1,3,L0 hip,0.000,9.844,-9.844,0.00,8.4,0.019,12.20,33.0
4.944,return,1,3,L0 hip,0.000,8.350,-8.350,-21.97,12.4,0.019,12.20,33.0
4.985,return,1,3,L0 hip,0.000,8.350,-8.350,-21.97,12.4,0.019,12.20,33.0
5.051,return,1,3,L0 hip,0.000,5.801,-5.801,-30.76,13.6,0.019,12.10,33.0
5.092,return,1,3,L0 hip,0.000,5.801,-5.801,-30.76,13.6,0.019,12.10,33.0
5.143,return,1,3,L0 hip,0.000,2.637,-2.637,-26.37,10.8,0.019,12.20,33.0
5.183,return,1,3,L0 hip,0.000,2.637,-2.637,-26.37,10.8,0.019,12.20,33.0
5.234,return,1,3,L0 hip,0.000,0.967,-0.967,-17.58,8.0,0.013,12.10,33.0
5.275,return,1,3,L0 hip,0.000,0.967,-0.967,-17.58,8.0,0.013,12.10,33.0
5.325,return,1,3,L0 hip,0.000,0.439,-0.439,-4.39,4.8,0.013,12.20,33.0
5.366,return,1,3,L0 hip,0.000,0.439,-0.439,-4.39,4.8,0.013,12.20,33.0
5.416,return,1,3,L0 hip,0.000,0.439,-0.439,0.00,4.8,0.006,12.20,33.0
5.457,return,1,3,L0 hip,0.000,0.439,-0.439,0.00,4.8,0.006,12.20,33.0
5.515,step-10r0,1,3,L0 hip,-9.561,0.439,-10.000,0.00,5.6,0.013,12.20,33.0
5.556,step-10r0,1,3,L0 hip,-9.561,0.439,-10.000,0.00,5.6,0.013,12.20,33.0
5.607,step-10r0,1,3,L0 hip,-9.561,-0.088,-9.473,-13.18,9.6,0.013,12.10,33.0
5.648,step-10r0,1,3,L0 hip,-9.561,-0.088,-9.473,-13.18,9.6,0.013,12.10,33.0
5.698,step-10r0,1,3,L0 hip,-9.561,-1.846,-7.715,-21.97,13.2,0.026,12.20,33.0
5.739,step-10r0,1,3,L0 hip,-9.561,-1.846,-7.715,-21.97,13.2,0.026,12.20,33.0
5.790,step-10r0,1,3,L0 hip,-9.561,-4.482,-5.078,-30.76,14.8,0.026,12.20,33.0
5.831,step-10r0,1,3,L0 hip,-9.561,-4.482,-5.078,-30.76,14.8,0.026,12.20,33.0
5.881,step-10r0,1,3,L0 hip,-9.561,-7.031,-2.529,-26.37,11.6,0.019,12.20,33.0
5.922,step-10r0,1,3,L0 hip,-9.561,-7.031,-2.529,-26.37,11.6,0.019,12.20,33.0
5.973,step-10r0,1,3,L0 hip,-9.561,-8.701,-0.859,-13.18,7.2,0.013,12.20,33.0
5.977,return,1,3,L0 hip,0.000,-8.701,8.701,-13.18,7.2,0.013,12.20,33.0
6.018,return,1,3,L0 hip,0.000,-8.701,8.701,-13.18,7.2,0.013,12.20,33.0
6.069,return,1,3,L0 hip,0.000,-9.053,9.053,0.00,2.8,0.000,12.20,33.0
6.109,return,1,3,L0 hip,0.000,-9.053,9.053,0.00,2.8,0.000,12.20,33.0
6.160,return,1,3,L0 hip,0.000,-7.734,7.734,21.97,8.4,0.006,12.20,33.0
6.200,return,1,3,L0 hip,0.000,-7.734,7.734,21.97,8.4,0.006,12.20,33.0
6.251,return,1,3,L0 hip,0.000,-5.273,5.273,30.76,10.0,0.000,12.10,33.0
6.292,return,1,3,L0 hip,0.000,-5.273,5.273,30.76,10.0,0.000,12.10,33.0
6.343,return,1,3,L0 hip,0.000,-2.549,2.549,30.76,7.6,0.006,12.20,33.0
6.383,return,1,3,L0 hip,0.000,-2.549,2.549,30.76,7.6,0.006,12.20,33.0
6.434,return,1,3,L0 hip,0.000,-0.791,0.791,17.58,4.4,0.000,12.20,33.0
6.475,return,1,3,L0 hip,0.000,-0.791,0.791,17.58,4.4,0.000,12.20,33.0
6.525,return,1,3,L0 hip,0.000,-0.088,0.088,4.39,2.4,0.000,12.20,33.0
6.566,return,1,3,L0 hip,0.000,-0.088,0.088,4.39,2.4,0.000,12.20,33.0
6.617,return,1,3,L0 hip,0.000,0.000,0.000,4.39,0.0,0.000,12.20,33.0
6.657,return,1,3,L0 hip,0.000,0.000,0.000,4.39,0.0,0.000,12.20,33.0
6.717,step+10r0,2,4,L0 knee,10.000,0.000,10.000,0.00,0.0,0.000,12.20,33.0
6.758,step+10r0,2,4,L0 knee,10.000,0.000,10.000,0.00,0.0,0.000,12.20,33.0
6.809,step+10r0,2,4,L0 knee,10.000,0.264,9.736,13.18,8.4,0.006,12.20,33.0
6.849,step+10r0,2,4,L0 knee,10.000,0.264,9.736,13.18,8.4,0.006,12.20,33.0
6.901,step+10r0,2,4,L0 knee,10.000,2.021,7.979,21.97,10.8,0.013,12.20,33.0
6.941,step+10r0,2,4,L0 knee,10.000,2.021,7.979,21.97,10.8,0.013,12.20,33.0
7.008,step+10r0,2,4,L0 knee,10.000,4.746,5.254,30.76,12.0,0.006,12.20,33.0
7.049,step+10r0,2,4,L0 knee,10.000,4.746,5.254,30.76,12.0,0.006,12.20,33.0
7.099,step+10r0,2,4,L0 knee,10.000,7.822,2.178,26.37,8.0,0.006,12.20,33.0
7.140,step+10r0,2,4,L0 knee,10.000,7.822,2.178,26.37,8.0,0.006,12.20,33.0
7.191,step+10r0,2,4,L0 knee,10.000,9.404,0.596,13.18,4.4,0.000,12.20,33.0
7.195,return,2,4,L0 knee,0.000,9.404,-9.404,13.18,4.4,0.000,12.20,33.0
7.235,return,2,4,L0 knee,0.000,9.404,-9.404,13.18,4.4,0.000,12.20,33.0
7.286,return,2,4,L0 knee,0.000,9.668,-9.668,0.00,6.8,0.013,12.20,33.0
7.327,return,2,4,L0 knee,0.000,9.668,-9.668,0.00,6.8,0.013,12.20,33.0
7.378,return,2,4,L0 knee,0.000,8.174,-8.174,-17.58,10.0,0.013,12.20,33.0
7.418,return,2,4,L0 knee,0.000,8.174,-8.174,-17.58,10.0,0.013,12.20,33.0
7.469,return,2,4,L0 knee,0.000,5.625,-5.625,-30.76,12.0,0.013,12.20,33.0
7.510,return,2,4,L0 knee,0.000,5.625,-5.625,-30.76,12.0,0.013,12.20,33.0
7.560,return,2,4,L0 knee,0.000,2.900,-2.900,-30.76,10.4,0.006,12.20,33.0
7.601,return,2,4,L0 knee,0.000,2.900,-2.900,-30.76,10.4,0.006,12.20,33.0
7.652,return,2,4,L0 knee,0.000,0.967,-0.967,-17.58,6.0,0.006,12.20,33.0
7.692,return,2,4,L0 knee,0.000,0.967,-0.967,-17.58,6.0,0.006,12.20,33.0
7.778,return,2,4,L0 knee,0.000,0.176,-0.176,-4.39,2.0,0.000,12.20,33.0
7.819,return,2,4,L0 knee,0.000,0.176,-0.176,-4.39,2.0,0.000,12.20,33.0
7.869,return,2,4,L0 knee,0.000,0.176,-0.176,0.00,2.4,0.000,12.20,33.0
7.913,step-10r0,2,4,L0 knee,-9.824,0.176,-10.000,0.00,2.4,0.000,12.20,33.0
7.964,step-10r0,2,4,L0 knee,-9.824,0.088,-9.912,-4.39,5.2,0.006,12.20,33.0
8.005,step-10r0,2,4,L0 knee,-9.824,0.088,-9.912,-4.39,5.2,0.006,12.20,33.0
8.056,step-10r0,2,4,L0 knee,-9.824,-1.055,-8.770,-13.18,8.4,0.006,12.20,33.0
8.097,step-10r0,2,4,L0 knee,-9.824,-1.055,-8.770,-13.18,8.4,0.006,12.20,33.0
8.147,step-10r0,2,4,L0 knee,-9.824,-3.252,-6.572,-26.37,11.2,0.006,12.20,34.0
8.188,step-10r0,2,4,L0 knee,-9.824,-3.252,-6.572,-26.37,11.2,0.006,12.20,34.0
8.239,step-10r0,2,4,L0 knee,-9.824,-5.977,-3.848,-30.76,12.0,0.013,12.20,33.0
8.279,step-10r0,2,4,L0 knee,-9.824,-5.977,-3.848,-30.76,12.0,0.013,12.20,33.0
8.331,step-10r0,2,4,L0 knee,-9.824,-8.262,-1.562,-21.97,8.8,0.006,12.20,33.0
8.371,step-10r0,2,4,L0 knee,-9.824,-8.262,-1.562,-21.97,8.8,0.006,12.20,33.0
8.422,step-10r0,2,4,L0 knee,-9.824,-9.404,-0.420,-8.79,4.8,0.006,12.20,33.0
8.426,return,2,4,L0 knee,0.000,-9.404,9.404,-8.79,4.8,0.006,12.20,33.0
8.466,return,2,4,L0 knee,0.000,-9.404,9.404,-8.79,4.8,0.006,12.20,33.0
8.517,return,2,4,L0 knee,0.000,-9.668,9.668,0.00,7.2,0.013,12.20,33.0
8.558,return,2,4,L0 knee,0.000,-9.668,9.668,0.00,7.2,0.013,12.20,33.0
8.609,return,2,4,L0 knee,0.000,-7.998,7.998,21.97,10.0,0.013,12.20,33.0
8.649,return,2,4,L0 knee,0.000,-7.998,7.998,21.97,10.0,0.013,12.20,33.0
8.726,return,2,4,L0 knee,0.000,-5.449,5.449,30.76,12.0,0.006,12.20,33.0
8.766,return,2,4,L0 knee,0.000,-5.449,5.449,30.76,12.0,0.006,12.20,33.0
8.817,return,2,4,L0 knee,0.000,-2.021,2.021,26.37,7.2,0.006,12.20,33.0
8.858,return,2,4,L0 knee,0.000,-2.021,2.021,26.37,7.2,0.006,12.20,33.0
8.909,return,2,4,L0 knee,0.000,-0.615,0.615,13.18,4.4,0.000,12.20,33.0
8.949,return,2,4,L0 knee,0.000,-0.615,0.615,13.18,4.4,0.000,12.20,33.0
9.000,return,2,4,L0 knee,0.000,-0.176,0.176,0.00,2.4,0.000,12.20,33.0
9.041,return,2,4,L0 knee,0.000,-0.176,0.176,0.00,2.4,0.000,12.20,33.0
9.092,return,2,4,L0 knee,0.000,-0.088,0.088,0.00,0.0,0.000,12.20,33.0
9.136,step+10r0,3,5,L1 yaw,9.912,-0.088,10.000,-4.39,0.0,0.000,12.20,33.0
9.187,step+10r0,3,5,L1 yaw,9.912,-0.088,10.000,-4.39,3.2,0.006,12.20,33.0
9.228,step+10r0,3,5,L1 yaw,9.912,-0.088,10.000,-4.39,3.2,0.006,12.20,33.0
9.278,step+10r0,3,5,L1 yaw,9.912,0.791,9.121,13.18,9.2,0.013,12.20,33.0
9.319,step+10r0,3,5,L1 yaw,9.912,0.791,9.121,13.18,9.2,0.013,12.20,33.0
9.370,step+10r0,3,5,L1 yaw,9.912,2.988,6.924,26.37,12.8,0.013,12.20,33.0
9.410,step+10r0,3,5,L1 yaw,9.912,2.988,6.924,26.37,12.8,0.013,12.20,33.0
9.461,step+10r0,3,5,L1 yaw,9.912,5.801,4.111,30.76,12.0,0.013,12.20,33.0
9.501,step+10r0,3,5,L1 yaw,9.912,5.801,4.111,30.76,12.0,0.013,12.20,33.0
9.596,step+10r0,3,5,L1 yaw,9.912,8.613,1.299,17.58,7.6,0.006,12.20,33.0
9.600,return,3,5,L1 yaw,-0.088,8.613,-8.701,17.58,7.6,0.006,12.20,33.0
9.641,return,3,5,L1 yaw,-0.088,8.613,-8.701,17.58,7.6,0.006,12.20,33.0
9.692,return,3,5,L1 yaw,-0.088,9.492,-9.580,0.00,0.0,0.000,12.20,33.0
9.732,return,3,5,L1 yaw,-0.088,9.492,-9.580,0.00,0.0,0.000,12.20,33.0
9.783,return,3,5,L1 yaw,-0.088,8.965,-9.053,-13.18,13.2,0.019,12.20,33.0
9.823,return,3,5,L1 yaw,-0.088,8.965,-9.053,-13.18,13.2,0.019,12.20,33.0
9.874,return,3,5,L1 yaw,-0.088,6.240,-6.328,-30.76,10.8,0.006,12.20,33.0
9.915,return,3,5,L1 yaw,-0.088,6.240,-6.328,-30.76,10.8,0.006,12.20,33.0
9.966,return,3,5,L1 yaw,-0.088,3.340,-3.428,-35.16,9.2,0.006,12.20,33.0
10.007,return,3,5,L1 yaw,-0.088,3.340,-3.428,-35.16,9.2,0.006,12.20,33.0
10.067,return,3,5,L1 yaw,-0.088,1.406,-1.494,-26.37,8.4,0.006,12.20,33.0
10.108,return,3,5,L1 yaw,-0.088,1.406,-1.494,-26.37,8.4,0.006,12.20,33.0
10.175,return,3,5,L1 yaw,-0.088,0.439,-0.527,4.39,6.0,0.006,12.20,33.0
10.215,return,3,5,L1 yaw,-0.088,0.439,-0.527,4.39,6.0,0.006,12.20,33.0
10.266,return,3,5,L1 yaw,-0.088,0.088,-0.176,0.00,2.4,0.000,12.20,33.0
10.310,step-10r0,3,5,L1 yaw,-9.912,0.088,-10.000,0.00,2.4,0.000,12.20,33.0
10.377,step-10r0,3,5,L1 yaw,-9.912,0.000,-9.912,0.00,5.6,0.013,12.20,33.0
10.417,step-10r0,3,5,L1 yaw,-9.912,0.000,-9.912,0.00,5.6,0.013,12.20,33.0
10.468,step-10r0,3,5,L1 yaw,-9.912,-1.494,-8.418,-17.58,8.4,0.013,12.20,33.0
10.509,step-10r0,3,5,L1 yaw,-9.912,-1.494,-8.418,-17.58,8.4,0.013,12.20,33.0
10.570,step-10r0,3,5,L1 yaw,-9.912,-3.779,-6.133,-35.16,12.0,0.013,12.20,33.0
10.610,step-10r0,3,5,L1 yaw,-9.912,-3.779,-6.133,-35.16,12.0,0.013,12.20,33.0
10.661,step-10r0,3,5,L1 yaw,-9.912,-6.855,-3.057,-30.76,9.6,0.006,12.20,33.0
10.702,step-10r0,3,5,L1 yaw,-9.912,-6.855,-3.057,-30.76,9.6,0.006,12.20,33.0
10.753,step-10r0,3,5,L1 yaw,-9.912,-8.877,-1.035,-21.97,5.6,0.000,12.20,33.0
10.793,step-10r0,3,5,L1 yaw,-9.912,-8.877,-1.035,-21.97,5.6,0.000,12.20,33.0
10.844,step-10r0,3,5,L1 yaw,-9.912,-9.756,-0.156,-8.79,2.0,0.000,12.20,33.0
10.848,return,3,5,L1 yaw,-0.088,-9.756,9.668,-8.79,2.0,0.000,12.20,33.0
10.889,return,3,5,L1 yaw,-0.088,-9.756,9.668,-8.79,2.0,0.000,12.20,33.0
10.940,return,3,5,L1 yaw,-0.088,-9.492,9.404,17.58,3.2,0.006,12.20,33.0
10.980,return,3,5,L1 yaw,-0.088,-9.492,9.404,17.58,3.2,0.006,12.20,33.0
11.041,return,3,5,L1 yaw,-0.088,-8.262,8.174,35.16,10.8,0.000,12.20,33.0
11.082,return,3,5,L1 yaw,-0.088,-8.262,8.174,35.16,10.8,0.000,12.20,33.0
11.158,return,3,5,L1 yaw,-0.088,-5.186,5.098,30.76,10.8,0.006,12.20,33.0
11.199,return,3,5,L1 yaw,-0.088,-5.186,5.098,30.76,10.8,0.006,12.20,33.0
11.250,return,3,5,L1 yaw,-0.088,-2.021,1.934,13.18,8.8,0.013,12.20,33.0
11.290,return,3,5,L1 yaw,-0.088,-2.021,1.934,13.18,8.8,0.013,12.20,33.0
11.341,return,3,5,L1 yaw,-0.088,-0.352,0.264,26.37,0.0,0.000,12.20,33.0
11.382,return,3,5,L1 yaw,-0.088,-0.352,0.264,26.37,0.0,0.000,12.20,33.0
11.432,return,3,5,L1 yaw,-0.088,-0.439,0.352,0.00,4.0,0.000,12.20,33.0
11.473,return,3,5,L1 yaw,-0.088,-0.439,0.352,0.00,4.0,0.000,12.20,33.0
11.524,return,3,5,L1 yaw,-0.088,-0.264,0.176,0.00,2.4,0.000,12.20,33.0
11.567,step+10r0,4,6,L1 hip,10.000,0.000,10.000,0.00,0.0,0.000,12.20,32.0
11.618,step+10r0,4,6,L1 hip,10.000,0.000,10.000,0.00,3.6,0.000,12.10,32.0
11.659,step+10r0,4,6,L1 hip,10.000,0.000,10.000,0.00,3.6,0.000,12.10,32.0
11.709,step+10r0,4,6,L1 hip,10.000,1.055,8.945,17.58,8.0,0.013,12.10,32.0
11.750,step+10r0,4,6,L1 hip,10.000,1.055,8.945,17.58,8.0,0.013,12.10,32.0
11.801,step+10r0,4,6,L1 hip,10.000,3.252,6.748,26.37,10.8,0.013,12.10,32.0
11.841,step+10r0,4,6,L1 hip,10.000,3.252,6.748,26.37,10.8,0.013,12.10,32.0
11.892,step+10r0,4,6,L1 hip,10.000,5.977,4.023,26.37,11.2,0.000,12.20,32.0
11.933,step+10r0,4,6,L1 hip,10.000,5.977,4.023,26.37,11.2,0.000,12.20,32.0
11.983,step+10r0,4,6,L1 hip,10.000,8.350,1.650,21.97,6.8,0.000,12.10,32.0
12.024,step+10r0,4,6,L1 hip,10.000,8.350,1.650,21.97,6.8,0.000,12.10,32.0
12.065,step+10r0,4,6,L1 hip,10.000,9.316,0.684,13.18,4.4,0.000,12.10,32.0
12.069,return,4,6,L1 hip,0.000,9.316,-9.316,13.18,4.4,0.000,12.10,32.0
12.120,return,4,6,L1 hip,0.000,9.756,-9.756,0.00,2.4,0.000,12.10,32.0
12.160,return,4,6,L1 hip,0.000,9.756,-9.756,0.00,2.4,0.000,12.10,32.0
12.211,return,4,6,L1 hip,0.000,9.229,-9.229,-13.18,11.2,0.019,12.10,32.0
12.251,return,4,6,L1 hip,0.000,9.229,-9.229,-13.18,11.2,0.019,12.10,32.0
12.302,return,4,6,L1 hip,0.000,7.119,-7.119,-26.37,14.8,0.033,12.10,32.0
12.342,return,4,6,L1 hip,0.000,7.119,-7.119,-26.37,14.8,0.033,12.10,32.0
12.393,return,4,6,L1 hip,0.000,4.307,-4.307,-30.76,13.6,0.019,12.10,32.0
12.434,return,4,6,L1 hip,0.000,4.307,-4.307,-30.76,13.6,0.019,12.10,32.0
12.484,return,4,6,L1 hip,0.000,2.021,-2.021,-21.97,10.8,0.019,12.10,32.0
12.525,return,4,6,L1 hip,0.000,2.021,-2.021,-21.97,10.8,0.019,12.10,32.0
12.575,return,4,6,L1 hip,0.000,0.703,-0.703,-8.79,6.4,0.006,12.10,32.0
12.616,return,4,6,L1 hip,0.000,0.703,-0.703,-8.79,6.4,0.006,12.10,32.0
12.667,return,4,6,L1 hip,0.000,0.527,-0.527,0.00,5.6,0.006,12.10,32.0
12.707,return,4,6,L1 hip,0.000,0.527,-0.527,0.00,5.6,0.006,12.10,32.0
12.758,return,4,6,L1 hip,0.000,0.527,-0.527,0.00,5.6,0.013,12.20,32.0
12.802,step-10r0,4,6,L1 hip,-9.473,0.527,-10.000,0.00,5.6,0.013,12.20,32.0
12.853,step-10r0,4,6,L1 hip,-9.473,0.527,-10.000,0.00,9.6,0.019,12.10,32.0
12.893,step-10r0,4,6,L1 hip,-9.473,0.527,-10.000,0.00,9.6,0.019,12.10,32.0
12.944,step-10r0,4,6,L1 hip,-9.473,-0.703,-8.770,-17.58,11.2,0.019,12.10,32.0
12.985,step-10r0,4,6,L1 hip,-9.473,-0.703,-8.770,-17.58,11.2,0.019,12.10,32.0
13.035,step-10r0,4,6,L1 hip,-9.473,-2.900,-6.572,-26.37,14.4,0.026,12.10,32.0
13.076,step-10r0,4,6,L1 hip,-9.473,-2.900,-6.572,-26.37,14.4,0.026,12.10,32.0
13.127,step-10r0,4,6,L1 hip,-9.473,-5.625,-3.848,-26.37,14.4,0.019,12.10,32.0
13.167,step-10r0,4,6,L1 hip,-9.473,-5.625,-3.848,-26.37,14.4,0.019,12.10,32.0
13.235,step-10r0,4,6,L1 hip,-9.473,-7.822,-1.650,-21.97,10.4,0.019,12.10,32.0
13.275,step-10r0,4,6,L1 hip,-9.473,-7.822,-1.650,-21.97,10.4,0.019,12.10,32.0
13.326,step-10r0,4,6,L1 hip,-9.473,-8.965,-0.508,-4.39,5.2,0.013,12.10,32.0
13.330,return,4,6,L1 hip,0.000,-8.965,8.965,-4.39,5.2,0.013,12.10,32.0
13.370,return,4,6,L1 hip,0.000,-8.965,8.965,-4.39,5.2,0.013,12.10,32.0
13.421,return,4,6,L1 hip,0.000,-8.965,8.965,0.00,3.6,0.006,12.10,32.0
13.462,return,4,6,L1 hip,0.000,-8.965,8.965,0.00,3.6,0.006,12.10,32.0
13.512,return,4,6,L1 hip,0.000,-7.646,7.646,26.37,9.6,0.006,12.10,32.0
13.553,return,4,6,L1 hip,0.000,-7.646,7.646,26.37,9.6,0.006,12.10,32.0
13.604,return,4,6,L1 hip,0.000,-5.098,5.098,30.76,11.2,0.006,12.10,32.0
13.644,return,4,6,L1 hip,0.000,-5.098,5.098,30.76,11.2,0.006,12.10,32.0
13.695,return,4,6,L1 hip,0.000,-2.461,2.461,30.76,8.4,0.006,12.10,32.0
13.735,return,4,6,L1 hip,0.000,-2.461,2.461,30.76,8.4,0.006,12.10,32.0
13.786,return,4,6,L1 hip,0.000,-0.703,0.703,17.58,4.0,0.000,12.10,32.0
13.827,return,4,6,L1 hip,0.000,-0.703,0.703,17.58,4.0,0.000,12.10,32.0
13.877,return,4,6,L1 hip,0.000,-0.176,0.176,0.00,2.4,0.006,12.10,32.0
13.918,return,4,6,L1 hip,0.000,-0.176,0.176,0.00,2.4,0.006,12.10,32.0
13.969,return,4,6,L1 hip,0.000,-0.088,0.088,0.00,0.0,0.000,12.20,32.0
14.009,return,4,6,L1 hip,0.000,-0.088,0.088,0.00,0.0,0.000,12.20,32.0
14.069,step+10r0,5,7,L1 knee,10.000,0.000,10.000,0.00,0.0,0.000,12.10,32.0
