t_s,phase,roll_deg,pitch_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,height_ref_mm,vx_ref_mps,vy_ref_mps,max_cur_a,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a,obs0,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40,obs41,obs42,obs43,obs44,obs45,obs46,obs47,obs48,obs49,obs50,obs51,obs52,obs53,obs54,obs55,obs56,obs57,obs58,obs59,obs60,obs61,obs62,obs63,obs64,obs65,obs66,obs67,rot60_k
2.08,run,-0.85,2.23,0.55,-1.32,-3.13,0.0,0.0,0.0,0.195,4.39,-26.19,45.79,-3.69,7.65,-4.39,15.82,-64.07,70.49,9.05,9.93,-10.81,13.45,-58.62,68.12,17.49,10.02,-11.78,5.03,-23.08,41.81,-1.99,9.66,-7.55,15.92,-64.64,79.62,8.28,11.29,-13.05,14.04,-59.75,75.7,17.89,10.19,-10.46,0.1436,0.0349,-0.2729,-0.057,0.6302,-0.8536,0.455,-0.7207,0.3663,0.2366,0.6598,-0.9183,0.4013,-0.6319,0.3434,0.5112,0.6399,-0.8877,0.0,0.013,0.013,0.006,0.006,0.006,0.006,0.013,0.026,0.0,0.006,0.013,0.0,0.033,0.006,0.0,0.006,0.006,0.0813,-0.4817,0.8145,-0.0706,0.1197,-0.0598,0.27,-1.1091,1.1965,0.1764,0.1549,-0.1749,0.2316,-1.0186,1.1643,0.3068,0.1718,-0.2194,0.0868,0.1751,-0.184,0.1089,0.222,-0.2424,0.0207,-0.268,0.3091,-0.0641,0.1684,-0.2481,0.0793,-0.1733,0.3121,0.0363,0.0072,0.0869,-0.0635,-0.0303,0.0263,0.0071,-0.0703,0.1396,0.0129,-0.2559,-0.076,0.6193,-0.8387,0.4581,-0.7171,0.3537,0.2503,0.6516,-0.9094,0.3911,-0.6212,0.3281,0.505,0.6401,-0.8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.12,run,-0.83,2.27,0.34,0.52,-1.32,0.0,0.0,0.0,0.195,4.92,-25.31,44.65,-3.08,8.44,-5.45,15.82,-64.34,71.98,8.44,10.55,-11.78,13.8,-58.97,69.61,17.84,10.02,-11.25,5.22,-22.09,40.61,-1.35,10.2,-8.35,15.97,-64.51,81.12,7.66,11.74,-13.57,14.28,-60.01,77.2,17.98,10.27,-9.78,0.1493,0.0529,-0.2869,-0.0385,0.64,-0.8629,0.4563,-0.7184,0.3752,0.2189,0.668,-0.9243,0.408,-0.6366,0.3555,0.5138,0.6413,-0.8797,0.006,0.006,0.006,0.013,0.006,0.013,0.0,0.006,0.019,0.006,0.0,0.006,0.006,0.033,0.006,0.006,0.006,0.006,0.0721,-0.4663,0.7961,-0.0614,0.135,-0.0798,0.2715,-1.1198,1.2195,0.1718,0.1657,-0.1917,0.2362,-1.0278,1.1888,0.3068,0.1718,-0.2102,0.0262,0.1802,-0.1979,0.1108,0.213,-0.2446,0.0203,-0.2279,0.3028,-0.0621,0.1582,-0.237,0.0728,-0.1559,0.3107,0.0254,0.0051,0.0954,-0.0592,-0.0337,0.0096,-0.0231,-0.0547,0.1436,0.0349,-0.2729,-0.057,0.6302,-0.8536,0.455,-0.7207,0.3663,0.2366,0.6598,-0.9183,0.4013,-0.6319,0.3434,0.5112,0.6399,-0.8877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.16,run,-0.74,2.25,1.4,-0.61,-3.43,0.0,0.0,0.0,0.195,5.27,-24.17,43.42,-2.37,9.14,-6.68,15.82,-64.42,73.39,8.0,11.16,-12.66,14.06,-59.41,70.93,17.84,10.02,-10.63,5.35,-20.82,39.11,-0.64,10.84,-9.21,15.86,-64.19,82.62,6.98,12.25,-14.04,14.48,-59.95,78.7,18.09,10.31,-9.03,0.1529,0.0759,-0.306,-0.0182,0.6516,-0.8731,0.453,-0.7126,0.3815,0.1995,0.6773,-0.9299,0.4138,-0.6355,0.3674,0.517,0.642,-0.871,0.006,0.006,0.006,0.013,0.006,0.013,0.0,0.006,0.019,0.006,0.0,0.006,0.006,0.033,0.006,0.006,0.006,0.006,0.0813,-0.451,0.7762,-0.0506,0.1488,-0.0982,0.2715,-1.1244,1.2456,0.1611,0.1764,-0.2086,0.2424,-1.0339,1.2149,0.3129,0.1718,-0.201,0.0528,0.1836,-0.2133,0.1178,0.2008,-0.2402,0.0142,-0.1768,0.3097,-0.0837,0.151,-0.2291,0.0739,-0.1321,0.3152,0.0408,0.0035,0.1013,-0.0576,-0.0308,0.006,0.0091,-0.023,0.1493,0.0529,-0.2869,-0.0385,0.64,-0.8629,0.4563,-0.7184,0.3752,0.2189,0.668,-0.9243,0.408,-0.6366,0.3555,0.5138,0.6413,-0.8797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.2,run,-0.77,2.23,-0.89,-0.68,-0.54,0.0,0.0,0.0,0.195,4.75,-23.2,42.28,-1.76,9.84,-7.56,15.82,-64.42,74.79,7.29,11.6,-13.36,14.06,-59.5,72.42,18.02,10.02,-10.11,5.49,-19.59,37.61,0.13,11.32,-10.1,15.73,-63.97,84.12,6.37,12.6,-14.66,14.69,-60.18,80.2,18.24,10.33,-8.37,0.157,0.0983,-0.3259,0.0037,0.6604,-0.8835,0.4494,-0.7086,0.389,0.1821,0.6837,-0.9372,0.4197,-0.6397,0.3769,0.521,0.6424,-0.8632,0.006,0.006,0.006,0.013,0.006,0.013,0.0,0.006,0.019,0.006,0.0,0.006,0.006,0.033,0.006,0.006,0.006,0.006,0.0874,-0.431,0.7547,-0.0383,0.1611,-0.1197,0.2715,-1.1259,1.2701,0.1534,0.1871,-0.224,0.247,-1.0416,1.2379,0.3129,0.1718,-0.1902,0.06,0.2034,-0.2299,0.1285,0.1867,-0.2487,0.0099,-0.1295,0.3089,-0.0874,0.146,-0.218,0.069,-0.1213,0.307,0.0285,0.0025,0.1112,-0.0494,-0.0319,0.0244,-0.0106,-0.0599,0.1529,0.0759,-0.306,-0.0182,0.6516,-0.8731,0.453,-0.7126,0.3815,0.1995,0.6773,-0.9299,0.4138,-0.6355,0.3674,0.517,0.642,-0.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.24,run,-0.73,2.24,0.33,0.05,-1.71,0.0,0.0,0.0,0.195,5.62,-22.15,41.04,-1.14,10.46,-8.61,15.82,-63.9,76.2,6.77,12.13,-14.06,14.59,-59.68,73.83,18.11,10.2,-9.4,5.65,-18.42,36.11,0.81,11.77,-10.65,15.7,-63.43,85.62,5.64,13.01,-14.91,14.86,-59.96,81.7,18.25,10.34,-7.44,0.1615,0.1196,-0.3435,0.0232,0.6685,-0.89,0.4486,-0.6988,0.3943,0.161,0.6911,-0.9401,0.4245,-0.6357,0.3848,0.5216,0.6426,-0.8522,0.006,0.006,0.013,0.013,0.006,0.013,0.0,0.006,0.026,0.0,0.006,0.006,0.006,0.006,0.006,0.013,0.006,0.006,0.0782,-0.4142,0.7348,-0.0276,0.1733,-0.135,0.2715,-1.1259,1.2947,0.1411,0.1948,-0.2362,0.247,-1.0431,1.264,0.316,0.1718,-0.181,0.0073,0.206,-0.2362,0.1305,0.177,-0.232,0.007,-0.0907,0.3088,-0.1075,0.1311,-0.1989,0.0483,-0.0907,0.3133,0.0315,0.0017,0.1126,-0.052,-0.0339,-0.0156,-0.0119,-0.0094,0.157,0.0983,-0.3259,0.0037,0.6604,-0.8835,0.4494,-0.7086,0.389,0.1821,0.6837,-0.9372,0.4197,-0.6397,0.3769,0.521,0.6424,-0.8632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.28,run,-0.76,2.24,-0.73,-0.44,-0.73,0.0,0.0,0.0,0.195,5.54,-20.48,39.11,-0.18,11.25,-9.84,15.82,-63.72,78.22,5.89,12.74,-14.77,14.59,-59.68,75.85,18.11,10.2,-8.44,5.76,-16.97,34.61,1.62,12.21,-11.29,15.44,-62.91,87.12,4.99,13.34,-15.32,14.99,-59.92,83.2,18.37,10.31,-6.62,0.1646,0.1461,-0.3658,0.0464,0.6766,-0.8975,0.4412,-0.6892,0.3979,0.1425,0.6971,-0.9449,0.4283,-0.6349,0.3926,0.5249,0.642,-0.8426,0.006,0.006,0.013,0.013,0.006,0.013,0.0,0.006,0.026,0.0,0.006,0.006,0.006,0.006,0.006,0.013,0.006,0.006,0.0936,-0.3958,0.7133,-0.0169,0.1841,-0.1534,0.2715,-1.1167,1.3192,0.1319,0.204,-0.2485,0.2562,-1.0462,1.2885,0.3175,0.1749,-0.1687,0.0622,0.2128,-0.2453,0.1313,0.1639,-0.231,0.0049,-0.0292,0.3076,-0.1095,0.1261,-0.1849,0.0681,-0.0749,0.3107,0.0278,0.0126,0.1245,-0.0483,-0.0327,0.0057,0.0009,-0.0298,0.1615,0.1196,-0.3435,0.0232,0.6685,-0.89,0.4486,-0.6988,0.3943,0.161,0.6911,-0.9401,0.4245,-0.6357,0.3848,0.5216,0.6426,-0.8522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.32,run,-0.73,2.27,0.05,0.12,0.61,0.0,0.0,0.0,0.195,5.45,-19.6,37.97,0.35,11.69,-10.46,15.82,-63.46,79.63,5.62,12.92,-14.94,14.77,-59.68,77.34,18.19,10.2,-7.91,5.9,-15.47,33.11,2.62,12.77,-12.1,15.27,-62.04,88.62,4.1,13.75,-15.72,15.16,-59.66,84.7,18.39,10.2,-5.29,0.1686,0.1777,-0.3933,0.0749,0.6867,-0.9071,0.4363,-0.6734,0.4041,0.1173,0.7046,-0.9497,0.4333,-0.6302,0.402,0.5253,0.64,-0.8269,0.006,0.006,0.013,0.013,0.006,0.013,0.0,0.006,0.026,0.0,0.006,0.006,0.006,0.006,0.006,0.013,0.006,0.006,0.092,-0.3666,0.6796,0.0,0.1979,-0.1749,0.2715,-1.1137,1.3545,0.1166,0.2148,-0.2608,0.2562,-1.0462,1.3238,0.3175,0.1749,-0.1519,0.0395,0.226,-0.261,0.1366,0.1512,-0.2185,0.0034,-0.0123,0.3086,-0.1172,0.1167,-0.1619,0.0477,-0.0524,0.3108,0.0195,0.0088,0.1318,-0.0508,-0.0326,-0.0128,-0.0077,-0.0127,0.1646,0.1461,-0.3658,0.0464,0.6766,-0.8975,0.4412,-0.6892,0.3979,0.1425,0.6971,-0.9449,0.4283,-0.6349,0.3926,0.5249,0.642,-0.8426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.36,run,-0.67,2.29,0.07,0.07,-1.52,0.0,0.0,0.0,0.195,6.06,-18.54,36.74,0.88,12.04,-11.25,15.73,-63.11,81.04,4.92,13.36,-15.29,15.12,-59.68,78.75,18.28,10.2,-7.21,6.02,-13.97,31.61,3.33,13.09,-12.67,15.13,-61.28,90.12,3.45,14.04,-15.98,15.27,-59.39,86.2,18.39,10.16,-4.52,0.1719,0.2005,-0.4146,0.0953,0.6925,-0.9138,0.4323,-0.6597,0.4045,0.0987,0.7098,-0.9527,0.4364,-0.6253,0.4063,0.5254,0.6393,-0.8179,0.0,0.006,0.013,0.019,0.0,0.013,0.006,0.006,0.026,0.0,0.0,0.006,0.0,0.0,0.013,0.0,0.0,0.013,0.0905,-0.3513,0.6596,0.0092,0.2056,-0.1856,0.2715,-1.1091,1.379,0.112,0.2178,-0.2638,0.2592,-1.0462,1.3499,0.3191,0.1749,-0.1427,0.022,0.2151,-0.2566,0.1297,0.1343,-0.1927,0.0024,0.0084,0.307,-0.0991,0.093,-0.1247,0.0447,-0.0367,0.3142,0.0193,0.0062,0.1264,-0.0489,-0.0307,0.0009,0.0021,0.0107,0.1686,0.1777,-0.3933,0.0749,0.6867,-0.9071,0.4363,-0.6734,0.4041,0.1173,0.7046,-0.9497,0.4333,-0.6302,0.402,0.5253,0.64,-0.8269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.4,run,-0.67,2.26,-0.01,-0.42,-1.8,0.0,0.0,0.0,0.195,5.71,-17.05,35.16,1.85,12.66,-12.04,15.47,-61.88,82.71,3.96,13.8,-15.91,15.12,-59.41,80.42,18.28,10.2,-6.15,6.11,-12.65,30.11,4.04,13.36,-13.19,14.89,-60.66,91.62,2.93,14.25,-16.37,15.38,-59.25,87.7,18.46,10.07,-3.63,0.1746,0.2245,-0.4353,0.1153,0.6975,-0.9199,0.4255,-0.6484,0.4078,0.0837,0.7137,-0.9572,0.4393,-0.6227,0.4111,0.5275,0.6376,-0.8074,0.0,0.006,0.013,0.019,0.0,0.013,0.006,0.006,0.026,0.0,0.0,0.006,0.0,0.0,0.013,0.0,0.0,0.013,0.1012,-0.3329,0.6381,0.0184,0.2117,-0.1994,0.27,-1.1029,1.4036,0.0997,0.2255,-0.27,0.2654,-1.0462,1.3744,0.3206,0.1749,-0.1304,0.0557,0.2198,-0.2603,0.1254,0.1171,-0.1868,-0.0041,0.029,0.3072,-0.1155,0.094,-0.1104,0.0544,-0.0257,0.3122,0.0193,0.0043,0.1346,-0.0433,-0.0291,0.0012,0.0013,-0.0266,0.1719,0.2005,-0.4146,0.0953,0.6925,-0.9138,0.4323,-0.6597,0.4045,0.0987,0.7098,-0.9527,0.4364,-0.6253,0.4063,0.5254,0.6393,-0.8179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.44,run,-0.62,2.32,0.6,0.79,0.93,0.0,0.0,0.0,0.195,5.89,-15.91,33.84,2.55,12.92,-12.66,15.21,-61.79,84.11,3.43,13.97,-15.91,15.12,-59.33,81.83,18.37,10.2,-5.36,6.28,-11.15,28.61,4.91,13.83,-13.54,14.56,-59.77,93.12,2.19,14.53,-16.54,15.44,-59.13,89.2,18.43,9.99,-2.4,0.1794,0.2557,-0.4613,0.1404,0.706,-0.924,0.4161,-0.6322,0.4105,0.0624,0.7187,-0.9593,0.4412,-0.6206,0.4142,0.5264,0.6361,-0.793,0.0,0.006,0.013,0.019,0.0,0.013,0.006,0.006,0.026,0.0,0.0,0.006,0.0,0.0,0.013,0.0,0.0,0.013,0.0951,-0.3068,0.6105,0.0353,0.2224,-0.2132,0.2654,-1.0815,1.4327,0.0828,0.2332,-0.2807,0.2654,-1.0416,1.4036,0.3206,0.1749,-0.112,0.0192,0.2381,-0.2715,0.1423,0.1166,-0.1754,-0.0177,0.0897,0.3092,-0.1354,0.0905,-0.1119,0.0381,-0.0031,0.3127,0.0135,0.003,0.1537,-0.0435,-0.031,-0.0001,-0.0074,-0.0314,0.1746,0.2245,-0.4353,0.1153,0.6975,-0.9199,0.4255,-0.6484,0.4078,0.0837,0.7137,-0.9572,0.4393,-0.6227,0.4111,0.5275,0.6376,-0.8074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.48,run,-0.64,2.32,-0.63,-0.77,-0.52,0.0,0.0,0.0,0.195,6.42,-14.59,32.61,3.25,13.36,-13.18,14.94,-60.64,85.52,2.81,14.33,-16.44,15.38,-59.24,83.23,18.37,10.2,-4.48,6.33,-9.72,27.11,5.6,14.16,-13.88,14.35,-58.73,94.62,1.65,14.75,-16.74,15.46,-58.54,90.7,18.38,9.83,-1.39,0.1809,0.2778,-0.484,0.1601,0.7119,-0.928,0.4101,-0.6132,0.4099,0.0471,0.7228,-0.9616,0.4418,-0.6097,0.4174,0.5251,0.6333,-0.781,0.0,0.006,0.019,0.019,0.0,0.006,0.006,0.0,0.026,0.006,0.006,0.006,0.006,0.0,0.013,0.0,0.006,0.006,0.0982,-0.2869,0.5875,0.0476,0.227,-0.224,0.2608,-1.0799,1.4573,0.0736,0.2362,-0.2807,0.2654,-1.04,1.4281,0.3221,0.1749,-0.0982,0.0248,0.2403,-0.275,0.1449,0.0986,-0.1624,-0.0294,0.0684,0.3071,-0.1288,0.0747,-0.0784,0.0266,0.0035,0.3096,0.0151,0.0021,0.1586,-0.0389,-0.0259,0.0105,0.0138,0.0163,0.1794,0.2557,-0.4613,0.1404,0.706,-0.924,0.4161,-0.6322,0.4105,0.0624,0.7187,-0.9593,0.4412,-0.6206,0.4142,0.5264,0.6361,-0.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.52,run,-0.62,2.35,0.55,0.47,-0.29,0.0,0.0,0.0,0.195,6.24,-13.27,31.2,4.13,13.71,-13.62,14.59,-59.85,86.92,2.2,14.5,-16.52,15.38,-58.89,84.73,18.37,10.2,-3.52,6.48,-8.22,25.61,6.33,14.4,-14.09,14.01,-57.82,96.12,1.17,14.89,-16.93,15.48,-58.34,92.2,18.37,9.57,-0.19,0.185,0.3055,-0.5065,0.1807,0.7164,-0.9305,0.4003,-0.5968,0.4126,0.0333,0.7253,-0.9638,0.4423,-0.6062,0.4208,0.5249,0.6286,-0.767,0.0,0.006,0.019,0.019,0.0,0.006,0.006,0.0,0.026,0.006,0.006,0.006,0.006,0.0,0.013,0.0,0.006,0.006,0.1074,-0.2638,0.566,0.0598,0.2347,-0.2332,0.2562,-1.06,1.4818,0.0629,0.2424,-0.2899,0.27,-1.0385,1.4527,0.3221,0.1749,-0.0828,0.0517,0.2542,-0.2727,0.1473,0.0977,-0.1481,-0.0378,0.1224,0.3066,-0.1302,0.0752,-0.0892,0.0358,0.0082,0.3084,0.0106,0.0015,0.1683,-0.0409,-0.0261,-0.011,-0.0135,-0.0091,0.1809,0.2778,-0.484,0.1601,0.7119,-0.928,0.4101,-0.6132,0.4099,0.0471,0.7228,-0.9616,0.4418,-0.6097,0.4174,0.5251,0.6333,-0.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.56,run,-0.61,2.37,0.15,0.05,-0.38,0.0,0.0,0.0,0.195,6.33,-11.95,29.71,4.83,14.06,-13.89,14.33,-59.06,88.33,1.58,14.77,-16.61,15.38,-58.45,86.13,18.37,10.02,-2.55,6.56,-6.9,24.11,6.97,14.7,-14.24,13.68,-56.88,97.62,0.68,14.99,-16.95,15.49,-58.09,93.7,18.27,9.39,0.63,0.1874,0.3291,-0.5282,0.1992,0.7218,-0.9323,0.3908,-0.5796,0.4116,0.0193,0.7271,-0.9641,0.4426,-0.6016,0.4208,0.522,0.6253,-0.7573,0.0,0.006,0.019,0.019,0.0,0.006,0.006,0.0,0.026,0.006,0.006,0.006,0.006,0.0,0.013,0.0,0.006,0.006,0.1043,-0.2408,0.5415,0.0752,0.2408,-0.2408,0.25,-1.0462,1.5064,0.0522,0.2454,-0.2915,0.27,-1.0324,1.4788,0.3221,0.1749,-0.066,0.0246,0.2652,-0.284,0.1613,0.0917,-0.1327,-0.0497,0.138,0.3077,-0.1319,0.0643,-0.0683,0.0251,0.029,0.3147,0.0074,0.001,0.1818,-0.0393,-0.0235,0.0096,0.0082,-0.005,0.185,0.3055,-0.5065,0.1807,0.7164,-0.9305,0.4003,-0.5968,0.4126,0.0333,0.7253,-0.9638,0.4423,-0.6062,0.4208,0.5249,0.6286,-0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.6,run,-0.59,2.37,-0.06,-0.11,0.06,0.0,0.0,0.0,0.195,6.68,-10.63,28.39,5.62,14.41,-14.24,14.06,-58.18,89.74,0.97,14.85,-16.88,15.38,-58.36,87.54,18.37,9.76,-1.49,6.62,-5.71,22.61,7.59,14.85,-14.35,13.38,-55.92,99.12,0.28,15.03,-17.0,15.51,-57.76,95.2,18.18,9.08,1.54,0.1891,0.3507,-0.5494,0.2168,0.7245,-0.9335,0.3824,-0.5622,0.411,0.0079,0.7279,-0.9647,0.4432,-0.5957,0.4222,0.5194,0.6196,-0.7466,0.0,0.006,0.013,0.013,0.0,0.006,0.006,0.006,0.026,0.006,0.0,0.0,0.0,0.006,0.013,0.006,0.013,0.006,0.1058,-0.2178,0.5154,0.0874,0.247,-0.2454,0.2454,-1.0324,1.5309,0.0414,0.25,-0.293,0.27,-1.0247,1.5033,0.3221,0.1718,-0.0491,0.0229,0.2716,-0.2962,0.1587,0.0871,-0.1101,-0.052,0.1482,0.3071,-0.1324,0.0622,-0.0535,0.0176,0.049,0.312,0.0052,-0.0107,0.1903,-0.0378,-0.0216,0.0027,0.0009,-0.0066,0.1874,0.3291,-0.5282,0.1992,0.7218,-0.9323,0.3908,-0.5796,0.4116,0.0193,0.7271,-0.9641,0.4426,-0.6016,0.4208,0.522,0.6253,-0.7573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.64,run,-0.6,2.38,-0.34,-0.28,-0.34,0.0,0.0,0.0,0.195,6.42,-8.96,26.72,6.42,14.68,-14.24,13.62,-57.04,91.41,0.44,14.85,-16.79,15.38,-57.92,89.21,18.28,9.49,-0.35,6.68,-4.48,21.11,8.18,15.01,-14.44,13.06,-54.89,99.84,-0.05,15.06,-16.97,15.48,-57.41,96.7,18.07,8.74,2.52,0.191,0.373,-0.5698,0.2336,0.7274,-0.9346,0.3733,-0.5435,0.4099,-0.0014,0.7283,-0.9644,0.4424,-0.5893,0.4225,0.5163,0.6134,-0.735,0.0,0.006,0.013,0.013,0.0,0.006,0.006,0.006,0.026,0.006,0.0,0.0,0.0,0.006,0.013,0.006,0.013,0.006,0.112,-0.1948,0.4924,0.1012,0.2531,-0.2516,0.2408,-1.017,1.5555,0.0307,0.2516,-0.2976,0.27,-1.0232,1.5278,0.3221,0.1672,-0.0307,0.0389,0.2757,-0.2929,0.1624,0.0838,-0.0999,-0.0535,0.1608,0.3062,-0.1326,0.0492,-0.0546,0.0123,0.04,0.3097,0.0036,-0.0246,0.2016,-0.0365,-0.0217,-0.0011,-0.0019,0.001,0.1891,0.3507,-0.5494,0.2168,0.7245,-0.9335,0.3824,-0.5622,0.411,0.0079,0.7279,-0.9647,0.4432,-0.5957,0.4222,0.5194,0.6196,-0.7466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.68,run,-0.59,2.39,-0.12,-0.16,-0.05,0.0,0.0,0.0,0.195,6.42,-7.82,25.31,7.03,14.77,-14.33,13.45,-56.34,92.81,0.18,14.85,-16.96,15.38,-57.74,90.62,18.19,9.49,0.53,6.73,-3.31,19.61,8.76,15.01,-14.43,12.73,-53.87,99.62,-0.39,14.93,-16.79,15.48,-57.21,98.2,17.89,8.31,3.27,0.1923,0.3943,-0.5898,0.2503,0.7275,-0.9344,0.3636,-0.5249,0.4073,-0.0111,0.7259,-0.9623,0.4423,-0.5857,0.421,0.5111,0.6056,-0.7262,0.0,0.006,0.013,0.013,0.0,0.006,0.006,0.006,0.026,0.006,0.0,0.0,0.0,0.006,0.013,0.006,0.013,0.006,0.1074,-0.1657,0.4633,0.115,0.2577,-0.2516,0.2332,-0.9971,1.5846,0.0215,0.2516,-0.2961,0.27,-1.0155,1.557,0.3206,0.1626,-0.0107,0.0125,0.2864,-0.2984,0.1579,0.0734,-0.0699,-0.062,0.1764,0.3077,-0.1223,0.0345,-0.0333,0.0086,0.0526,0.3102,-0.0024,-0.032,0.2051,-0.0371,-0.0209,-0.006,-0.0049,-0.006,0.191,0.373,-0.5698,0.2336,0.7274,-0.9346,0.3733,-0.5435,0.4099,-0.0014,0.7283,-0.9644,0.4424,-0.5893,0.4225,0.5163,0.6134,-0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.72,run,-0.58,2.39,0.12,0.03,-0.31,0.0,0.0,0.0,0.195,6.77,-6.5,23.91,7.56,14.94,-14.24,13.1,-55.37,94.22,-0.26,14.85,-16.96,15.38,-57.3,92.11,17.75,9.14,1.41,6.72,-2.44,18.11,9.2,14.97,-14.33,12.48,-53.0,99.39,-0.6,14.77,-16.52,15.45,-56.99,99.7,17.71,7.88,3.81,0.192,0.4102,-0.6048,0.2629,0.7268,-0.9333,0.3564,-0.5092,0.4046,-0.0171,0.7232,-0.9591,0.4414,-0.5816,0.4198,0.5061,0.5978,-0.7198,0.006,0.006,0.013,0.013,0.0,0.0,0.0,0.006,0.026,0.006,0.0,0.0,0.0,0.0,0.006,0.0,0.019,0.006,0.1074,-0.1457,0.4387,0.1258,0.2592,-0.2531,0.2301,-0.9848,1.6091,0.0169,0.2516,-0.2991,0.27,-1.0124,1.5815,0.3191,0.1626,0.0046,0.0087,0.2747,-0.3002,0.1505,0.0571,-0.0547,-0.0548,0.1692,0.3068,-0.1028,0.0241,-0.0347,0.006,0.0482,0.3084,-0.0074,-0.0224,0.2006,-0.0362,-0.0202,-0.0021,-0.0027,-0.0009,0.1923,0.3943,-0.5898,0.2503,0.7275,-0.9344,0.3636,-0.5249,0.4073,-0.0111,0.7259,-0.9623,0.4423,-0.5857,0.421,0.5111,0.6056,-0.7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.76,run,-0.56,2.39,-0.24,-0.18,-0.04,0.0,0.0,0.0,0.195,6.77,-5.01,22.24,8.35,14.94,-14.33,12.74,-54.14,95.8,-0.53,14.85,-16.61,15.38,-57.13,93.78,17.75,8.7,2.55,6.69,-1.62,16.61,9.6,14.85,-14.29,12.18,-52.13,99.12,-0.71,14.49,-16.29,15.43,-56.79,100.65,17.55,7.34,4.33,0.1912,0.4251,-0.6204,0.2744,0.7246,-0.9329,0.348,-0.4932,0.4014,-0.0202,0.718,-0.9564,0.4409,-0.5779,0.4194,0.5014,0.5881,-0.7138,0.006,0.006,0.013,0.013,0.0,0.0,0.0,0.006,0.026,0.006,0.0,0.0,0.0,0.0,0.006,0.0,0.019,0.006,0.1135,-0.1227,0.4142,0.135,0.2623,-0.2516,0.224,-0.9679,1.6337,0.0092,0.2516,-0.2991,0.27,-1.0048,1.6076,0.3114,0.1565,0.0199,0.0291,0.2785,-0.3021,0.1399,0.0515,-0.0325,-0.0614,0.1816,0.3067,-0.1007,0.0169,-0.0243,0.0042,0.0625,0.3136,-0.0339,-0.0387,0.1979,-0.0356,-0.0198,0.002,0.0006,-0.0054,0.192,0.4102,-0.6048,0.2629,0.7268,-0.9333,0.3564,-0.5092,0.4046,-0.0171,0.7232,-0.9591,0.4414,-0.5816,0.4198,0.5061,0.5978,-0.7198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
