time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/clip_range,train/n_updates,train/loss,train/entropy_loss,train/value_loss,train/std,train/explained_variance,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/approx_kl
2277376,139,461,400.0,4939,571.63134765625,0.2,1380,-0.024227377027273178,9.614263540506363,0.0034166709618148163,0.15320055186748505,0.9883075952529907,0.0003,0.706378173828125,0.007234200488892384,0.20488462
2293760,140,464,400.0,4939,572.768798828125,0.2,1390,-0.0012569983955472708,9.625455078482627,0.002452163198540802,0.15302278101444244,0.9892011880874634,0.0003,0.69112548828125,0.0023501278563344387,0.19549945
2310144,141,467,400.0,4939,579.7969970703125,0.2,1400,-0.01718650944530964,9.641155076026916,0.002713477789075114,0.1529725044965744,0.9874300956726074,0.0003,0.697967529296875,0.0018657280372281094,0.19734654
2326528,142,471,400.0,4939,578.95166015625,0.2,1410,-0.019829310476779938,9.684514585137368,0.0022986519983533072,0.1525396853685379,0.9920380115509033,0.0003,0.700628662109375,0.004259134441963397,0.19899653
2342912,143,474,400.0,4939,578.396728515625,0.2,1420,-0.006818576715886593,9.693057045340538,0.002626039137612679,0.1526203453540802,0.9881517291069031,0.0003,0.702032470703125,0.0019192529645806645,0.20399386
2359296,144,477,400.0,4939,583.0343627929688,0.2,1430,-0.012505863793194294,9.729455843567848,0.0023895294245448893,0.152181938290596,0.9912155270576477,0.0003,0.699560546875,0.005264001461910084,0.19757402
2375680,145,480,400.0,4940,583.9407348632812,0.2,1440,-0.017060644924640656,9.777160227298737,0.002960227733274223,0.15180012583732605,0.9879897236824036,0.0003,0.711956787109375,0.005702601154916919,0.22277433
2392064,146,484,400.0,4940,581.3576049804688,0.2,1450,-0.0077370163053274155,9.783824202418327,0.002923804392776219,0.15194323658943176,0.9870117902755737,0.0003,0.711700439453125,0.00434351825970225,0.21668768
2408448,147,487,400.0,4939,563.71435546875,0.2,1460,-0.003171769203618169,9.779675993323327,0.0022090714675869092,0.15196684002876282,0.9898427128791809,0.0003,0.700811767578125,0.003773067872680258,0.21617857
2424832,148,490,400.0,4939,559.9939575195312,0.2,1470,-0.011528806760907173,9.818741244077682,0.003310655839231913,0.15152490139007568,0.9864491820335388,0.0003,0.70806884765625,0.0069374527294712605,0.21037123
2441216,149,494,400.0,4939,566.8965454101562,0.2,1480,-0.006581448018550873,9.826937684416771,0.0029940818993054565,0.15155574679374695,0.9881392121315002,0.0003,0.717901611328125,0.005442971054435475,0.22807759
2457600,150,497,400.0,4939,570.4240112304688,0.2,1490,0.002044282853603363,9.841995444893836,0.003151563190476736,0.15146242082118988,0.9865813851356506,0.0003,0.71832275390625,0.006046487895946484,0.23845007
2473984,151,500,400.0,4939,585.4304809570312,0.2,1500,-0.011259310878813267,9.867529982328415,0.0030012820552656194,0.15120622515678406,0.9908016920089722,0.0003,0.70775146484375,0.004994069913664134,0.2210366
2490368,152,504,400.0,4940,591.7515869140625,0.2,1510,-0.018615856766700745,9.92528854906559,0.002573301416305185,0.15076282620429993,0.9865788817405701,0.0003,0.708734130859375,0.00015301023959182202,0.22325651
2506752,153,507,400.0,4941,581.0736694335938,0.2,1520,-0.01599062979221344,9.941312369704246,0.002717146339273313,0.15071475505828857,0.9889610409736633,0.0003,0.71981201171875,0.0023310577365919017,0.22961515
2523136,154,510,400.0,4941,574.3673095703125,0.2,1530,-0.028980929404497147,9.98031243979931,0.002486205986861023,0.15048295259475708,0.9870712161064148,0.0003,0.708160400390625,0.0026581936923321336,0.22397271
2539520,155,513,400.0,4941,574.3065795898438,0.2,1540,-0.008851968683302402,10.026004734635354,0.002801836369326338,0.1500777006149292,0.988296389579773,0.0003,0.718743896484375,0.009107080051398953,0.23134911
2555904,156,517,400.0,4942,586.2041625976562,0.2,1550,-0.0090694110840559,10.0479456782341,0.0028046305842508445,0.14994297921657562,0.9882774949073792,0.0003,0.714215087890625,0.0059530337581236385,0.22802822
2572288,157,520,400.0,4942,592.18701171875,0.2,1560,-0.01609991490840912,10.077548325061798,0.002632371351137408,0.14970460534095764,0.9881723523139954,0.0003,0.702679443359375,0.003915802929259371,0.20372602
2588672,158,523,400.0,4942,589.5110473632812,0.2,1570,0.002823564689606428,10.110578003525735,0.00269594573219365,0.14951269328594208,0.9891359210014343,0.0003,0.712298583984375,0.008183358862152091,0.22112736
2605056,159,527,400.0,4942,592.923095703125,0.2,1580,-0.02069794572889805,10.14751777946949,0.002387756716416334,0.1492367684841156,0.9893165826797485,0.0003,0.72109375,0.005439620331890183,0.23583178
2621440,160,530,400.0,4941,588.440185546875,0.2,1590,-0.016989070922136307,10.151816233992577,0.0021657219487678956,0.1492874175310135,0.9860437512397766,0.0003,0.713226318359375,0.0023724894650513305,0.21282135
2637824,161,533,400.0,4940,577.39990234375,0.2,1600,-0.004296492785215378,10.162020945549012,0.002636551219438843,0.14908041059970856,0.988484799861908,0.0003,0.7125244140625,0.003017330081638647,0.22892153
2654208,162,537,400.0,4939,588.3548583984375,0.2,1610,-0.01642955094575882,10.17839967906475,0.002299551483338291,0.14913712441921234,0.9906099438667297,0.0003,0.715350341796875,0.0023392934679577594,0.24181792
2670592,163,540,400.0,4939,582.8321533203125,0.2,1620,0.0006379436235874891,10.198808243870735,0.003267031884388416,0.14890316128730774,0.9841311573982239,0.0003,0.724749755859375,0.009913749060797273,0.24177511
2686976,164,544,400.0,4938,563.7781372070312,0.2,1630,0.0011104056611657143,10.224695789813996,0.003223259813967161,0.14873865246772766,0.984727680683136,0.0003,0.731427001953125,0.010404387580638285,0.2504471
2703360,165,547,400.0,4938,562.684326171875,0.2,1640,-0.04129521921277046,10.2193553596735,0.0026168100215727464,0.14884968101978302,0.9830135703086853,0.0003,0.732305908203125,0.007890041118662339,0.2617464
2719744,166,550,400.0,4937,565.521484375,0.2,1650,-0.012331857345998287,10.239350122213363,0.00175226146930072,0.14850327372550964,0.9908360242843628,0.0003,0.71619873046875,0.008062288716610055,0.23603791
2736128,167,554,400.0,4936,582.0910034179688,0.2,1660,-0.013080417178571224,10.290872609615326,0.0031044440605910496,0.1481194645166397,0.9857842922210693,0.0003,0.72060546875,0.009150638108985731,0.23990533
2752512,168,557,400.0,4937,592.3034057617188,0.2,1670,-0.01907285302877426,10.300805062055588,0.002513218709282228,0.14824996888637543,0.9897090196609497,0.0003,0.716668701171875,0.008517878483689855,0.24377298
2768896,169,560,400.0,4937,589.573486328125,0.2,1680,-0.028225453570485115,10.285306015610695,0.0021202079242357286,0.14825913310050964,0.9888625741004944,0.0003,0.72481689453125,0.005764474035822786,0.23759203
2785280,170,564,400.0,4938,590.0252075195312,0.2,1690,-0.007783485576510429,10.31148696243763,0.0019710718788701342,0.14814016222953796,0.9893345832824707,0.0003,0.72061767578125,0.005904932628618553,0.23803347
2801664,171,567,400.0,4939,605.4057006835938,0.2,1700,-0.017444510012865067,10.321162444353103,0.0017724089169860236,0.14799052476882935,0.989842414855957,0.0003,0.73360595703125,0.006069883763848339,0.26596528
2818048,172,570,400.0,4939,605.6598510742188,0.2,1710,-0.0067929234355688095,10.383784985542297,0.0022878721823872184,0.14747056365013123,0.9881898164749146,0.0003,0.720147705078125,0.004872909525875002,0.23423925
2834432,173,573,400.0,4939,567.9542846679688,0.2,1720,-0.007240655831992626,10.405422177910804,0.002806257985685079,0.1474761962890625,0.9862617254257202,0.0003,0.724359130859375,0.00528823985150666,0.2349033
2850816,174,577,400.0,4939,576.6566162109375,0.2,1730,-0.016244392842054367,10.438108548521996,0.0028708880869089625,0.1470731794834137,0.9887834191322327,0.0003,0.732672119140625,0.008780529210343956,0.24506457
2867200,175,580,400.0,4940,597.8771362304688,0.2,1740,-0.012139721773564816,10.484409007430077,0.002350282821134897,0.1467224508523941,0.9888282418251038,0.0003,0.730596923828125,0.007138872206269298,0.27177536
2883584,176,583,400.0,4939,593.94482421875,0.2,1750,-0.006212751381099224,10.519431686401367,0.0017030356601026142,0.14651009440422058,0.990410327911377,0.0003,0.737823486328125,0.008538057109399233,0.26149613
2899968,177,587,400.0,4939,573.783447265625,0.2,1760,-0.026035239920020103,10.561783614754678,0.002498922646555002,0.14628593623638153,0.9896059632301331,0.0003,0.729046630859375,0.010154727812914644,0.24943613
2916352,178,590,400.0,4940,564.77294921875,0.2,1770,-0.011850470677018166,10.57023499906063,0.0025235397115466185,0.1462707817554474,0.9884259104728699,0.0003,0.736004638671875,0.004644439010007773,0.26256227
2932736,179,593,400.0,4941,582.9972534179688,0.2,1780,-0.006886902265250683,10.611018860340119,0.001963551973494759,0.14588667452335358,0.9920510053634644,0.0003,0.730426025390625,0.00772336246445775,0.245114
2949120,180,596,400.0,4943,592.9939575195312,0.2,1790,-0.011643076315522194,10.620787209272384,0.0022629198612776234,0.14597895741462708,0.988305389881134,0.0003,0.727313232421875,0.007993173434078927,0.24817118
2965504,181,599,400.0,4943,590.5408935546875,0.2,1800,-5.4008676670491695e-05,10.621466958522797,0.0023552201868369594,0.14584407210350037,0.9884511232376099,0.0003,0.72684326171875,0.007939853920834138,0.23784684
2981888,182,603,400.0,4944,592.97021484375,0.2,1810,-0.006914822850376368,10.651501217484475,0.0025011350619024595,0.1456318348646164,0.984692394733429,0.0003,0.73349609375,0.005635443278879393,0.2502138
2998272,183,606,400.0,4944,594.3058471679688,0.2,1820,-0.024930009618401527,10.6739747017622,0.0022232738007005536,0.1455763876438141,0.9878205060958862,0.0003,0.727874755859375,0.008156316732129198,0.24581608
3014656,184,609,400.0,4944,609.2416381835938,0.2,1830,0.005309784319251776,10.680259811878205,0.0030316740594571456,0.14547353982925415,0.985531747341156,0.0003,0.718450927734375,0.0073542563870432785,0.24393788
3031040,185,613,400.0,4944,590.64794921875,0.2,1840,-0.010218816809356213,10.67143926024437,0.0025468142845056717,0.1456354707479477,0.9835320115089417,0.0003,0.730889892578125,0.004903369627572829,0.27225816
3047424,186,616,400.0,4943,590.2566528320312,0.2,1850,-0.026759548112750053,10.699434593319893,0.002552723534972756,0.14536388218402863,0.9832396507263184,0.0003,0.732110595703125,0.00512611238300451,0.24141237
3063808,187,619,400.0,4943,594.8687744140625,0.2,1860,-9.097222937270999e-05,10.715208914875983,0.0020853036834523665,0.14533670246601105,0.9890546798706055,0.0003,0.7318115234375,0.006809608358889818,0.26387656
3080192,188,623,400.0,4944,585.131591796875,0.2,1870,-0.01397934090346098,10.719637084007264,0.0019969984587078216,0.1450919657945633,0.9899735450744629,0.0003,0.74207763671875,0.005881810184655478,0.2790257
3096576,189,626,400.0,4944,595.0466918945312,0.2,1880,-1.9978731870651245e-05,10.764840295910835,0.0017414151699995273,0.14483240246772766,0.9933135509490967,0.0003,0.73829345703125,0.008080712059745565,0.25622213
3112960,190,629,400.0,4945,597.1295166015625,0.2,1890,-0.005312469322234392,10.779344725608826,0.0023222638799779817,0.14485083520412445,0.9904823303222656,0.0003,0.728692626953125,0.007370644304319285,0.24857797
3129344,191,632,400.0,4945,605.64990234375,0.2,1900,-0.017942575737833977,10.806977543234826,0.0019687628342580864,0.14457185566425323,0.9912622570991516,0.0003,0.7369140625,0.009603693219469278,0.27599818
3145728,192,636,400.0,4945,600.1359252929688,0.2,1910,-0.007950684055685997,10.830639564990998,0.0020012976578072995,0.1444481909275055,0.9881182909011841,0.0003,0.73681640625,0.0068823624802462294,0.2685529
3162112,193,639,400.0,4945,589.9708862304688,0.2,1920,-0.025949684903025627,10.850997212529183,0.0016403777541199815,0.14425694942474365,0.9890875220298767,0.0003,0.741796875,0.004335341067053378,0.27879113
3178496,194,642,400.0,4947,609.1038818359375,0.2,1930,-0.025933213531970978,10.866440206766129,0.0019069562142249197,0.1441851556301117,0.9891393184661865,0.0003,0.744580078125,0.006151878888340434,0.293658
3194880,195,645,400.0,4948,605.46630859375,0.2,1940,0.004193808417767286,10.912986820936203,0.002051070733796223,0.1437937468290329,0.987573504447937,0.0003,0.744219970703125,0.00994760211542598,0.3141813
3211264,196,648,400.0,4950,608.0184936523438,0.2,1950,-0.016081005334854126,10.969381794333458,0.0025939137416571612,0.1434302031993866,0.9862698316574097,0.0003,0.745269775390625,0.007896378475925303,0.2971543
3227648,197,651,400.0,4951,601.7578125,0.2,1960,-0.023135574534535408,10.984819069504738,0.0029989592718266066,0.14344029128551483,0.988138735294342,0.0003,0.729168701171875,0.0046316383290104565,0.24855636
3244032,198,654,400.0,4953,592.9055786132812,0.2,1970,-0.015230613760650158,11.027843165397645,0.0020902322306938005,0.1429622918367386,0.9892386794090271,0.0003,0.739678955078125,0.006126751803094521,0.29090232
3260416,199,657,400.0,4955,602.52587890625,0.2,1980,-0.0031470181420445442,11.067403078079224,0.0023200572279165497,0.14280292391777039,0.9868291616439819,0.0003,0.7514892578125,0.008889881482900819,0.27339125
3276800,200,661,400.0,4956,610.9829711914062,0.2,1990,-0.023310702294111252,11.090047496557236,0.0018546769106251304,0.14268186688423157,0.989971399307251,0.0003,0.743231201171875,0.008799160720082,0.28255838
3293184,201,664,400.0,4958,606.515869140625,0.2,2000,-0.013469222001731396,11.097449001669883,0.002049637764503132,0.14260037243366241,0.9894365072250366,0.0003,0.76260986328125,0.016255258328601484,0.3046787
3309568,202,667,400.0,4958,606.5980224609375,0.2,2010,0.008767151273787022,11.093650490045547,0.002361860287601303,0.14281482994556427,0.9900266528129578,0.0003,0.742987060546875,0.009922220987209584,0.27043456
3325952,203,670,400.0,4960,609.9201049804688,0.2,2020,-0.007182117085903883,11.098593500256538,0.0015507845262618502,0.1425413191318512,0.988334596157074,0.0003,0.73984375,0.011286710671993206,0.2898522
3342336,204,673,400.0,4960,612.0851440429688,0.2,2030,-0.0026574088260531425,11.101802390813827,0.0018504252037018886,0.1426505297422409,0.9906646013259888,0.0003,0.74547119140625,0.012878017911862116,0.27573064
3358720,205,677,400.0,4960,602.7329711914062,0.2,2040,-0.004255801904946566,11.116887971758842,0.0017699940868624252,0.14250728487968445,0.9911527633666992,0.0003,0.74615478515625,0.011141750869865064,0.2616514
3375104,206,680,400.0,4961,608.3970336914062,0.2,2050,-0.0008491098997183144,11.139471262693405,0.0020552676911393063,0.14235512912273407,0.988538384437561,0.0003,0.75596923828125,0.01643651255290024,0.27674168
3391488,207,683,400.0,4962,607.1366577148438,0.2,2060,-0.007677769288420677,11.158232122659683,0.002307790284430666,0.14226843416690826,0.986579418182373,0.0003,0.73839111328125,0.01017034909236827,0.2526077
3407872,208,686,400.0,4963,605.1751708984375,0.2,2070,-0.010003793984651566,11.158419123291969,0.0026002375920143096,0.14219258725643158,0.9880528450012207,0.0003,0.749053955078125,0.011835671785229351,0.27536318
3424256,209,689,400.0,4963,607.85009765625,0.2,2080,-0.010250288993120193,11.182190293073655,0.0016030093907829722,0.14199091494083405,0.98927241563797,0.0003,0.745281982421875,0.007830898727843306,0.30135995
3440640,210,693,400.0,4964,590.9873657226562,0.2,2090,-0.015315565280616283,11.229776033759117,0.0026886609868597587,0.14167813956737518,0.979331374168396,0.0003,0.756195068359375,0.011133847176824928,0.32280165
3457024,211,696,400.0,4965,585.0510864257812,0.2,2100,0.015250461176037788,11.25311341881752,0.0020018690280267037,0.14163708686828613,0.9875520467758179,0.0003,0.76278076171875,0.011267157951806439,0.3365417
3473408,212,699,400.0,4965,601.5750732421875,0.2,2110,-0.027331316843628883,11.227790215611458,0.0021834965777088656,0.14187534153461456,0.9921557307243347,0.0003,0.75677490234375,0.017328306678973605,0.33295268
3489792,213,702,400.0,4967,607.3271484375,0.2,2120,-0.01108450349420309,11.234352442622185,0.0019108749329461716,0.14156030118465424,0.9880247116088867,0.0003,0.75311279296875,0.01242854953816277,0.28998062
3506176,214,705,400.0,4968,602.0869140625,0.2,2130,-0.004256290849298239,11.294154340028763,0.0016612762534350622,0.141149640083313,0.9869585037231445,0.0003,0.7466552734375,0.008801008747104789,0.27442634
3522560,215,708,400.0,4969,601.944580078125,0.2,2140,-0.012629212811589241,11.325483319163322,0.002265290305695089,0.14107893407344818,0.9888916015625,0.0003,0.748052978515625,0.009662670736724976,0.2759273
3538944,216,711,400.0,4971,606.7885131835938,0.2,2150,-0.002800720976665616,11.340288254618645,0.001976962806838856,0.14098452031612396,0.988483726978302,0.0003,0.748443603515625,0.01121535618440248,0.29117197
3555328,217,714,400.0,4972,611.6683349609375,0.2,2160,-0.03306133672595024,11.340360230207443,0.0014831007136308471,0.14107543230056763,0.9879651069641113,0.0003,0.7489501953125,0.011960501605062745,0.29219294
3571712,218,717,400.0,4974,609.1683349609375,0.2,2170,-0.01064370758831501,11.33472486436367,0.002016598961563432,0.14102527499198914,0.9893834590911865,0.0003,0.7467041015625,0.011585257379556424,0.26766592
3588096,219,721,400.0,4976,615.833740234375,0.2,2180,-0.017425289377570152,11.332917082309724,0.0019198121763110976,0.14104729890823364,0.9856120944023132,0.0003,0.7481689453125,0.009188361988344695,0.2908672
3604480,220,724,400.0,4977,606.8173217773438,0.2,2190,-0.013938771560788155,11.318971320986748,0.00167145829727815,0.14118461310863495,0.986833930015564,0.0003,0.75108642578125,0.011812288739020006,0.293743
3620864,221,727,400.0,4978,601.19873046875,0.2,2200,-0.018640659749507904,11.329731652140618,0.0019473757245577871,0.14090633392333984,0.9894415736198425,0.0003,0.736175537109375,0.006591983683756552,0.25903875
3637248,222,730,400.0,4978,600.0613403320312,0.2,2210,-0.02802153304219246,11.392351520061492,0.0014946592162232264,0.14061316847801208,0.9929962158203125,0.0003,0.755987548828125,0.014417050036718138,0.2908798
3653632,223,733,400.0,4978,592.99365234375,0.2,2220,0.004353513475507498,11.393741050362587,0.002481089992033958,0.14071260392665863,0.989275336265564,0.0003,0.754132080078125,0.012785147551767295,0.3261639
3670016,224,736,400.0,4979,597.940185546875,0.2,2230,-0.02168888784945011,11.368199482560158,0.0013127601916494314,0.1409151256084442,0.993185818195343,0.0003,0.756658935546875,0.013082697163918055,0.30665872
3686400,225,740,400.0,4980,608.0360717773438,0.2,2240,-0.0002583586610853672,11.346170765161514,0.001694720068735478,0.14096654951572418,0.9929795861244202,0.0003,0.738970947265625,0.009380799813516204,0.2788272
3702784,226,743,400.0,4980,605.213134765625,0.2,2250,-0.00875145848840475,11.369718921184539,0.0020608938883015073,0.1406116932630539,0.9874007701873779,0.0003,0.75155029296875,0.01086821736607817,0.30429786
3719168,227,746,400.0,4980,597.9598999023438,0.2,2260,-0.014628158882260323,11.376050317287445,0.001971190899166686,0.14095346629619598,0.98597252368927,0.0003,0.74246826171875,0.0061976718814548805,0.28445357
3735552,228,749,400.0,4981,601.5270385742188,0.2,2270,-0.01810409501194954,11.368311735987664,0.001806392024809611,0.14077647030353546,0.9914443492889404,0.0003,0.74244384765625,0.00782716328612878,0.26778173
3751936,229,753,400.0,4980,596.304931640625,0.2,2280,-0.004241568967700005,11.405174589157104,0.0021906855421548244,0.14057676494121552,0.9855242371559143,0.0003,0.76307373046875,0.012687836503755535,0.30812943
3768320,230,756,400.0,4980,599.5379028320312,0.2,2290,-0.02259872667491436,11.393793946504593,0.0015545415841188514,0.1406669169664383,0.9912698864936829,0.0003,0.7651123046875,0.008584898350818548,0.33851266
3784704,231,759,400.0,4981,611.520263671875,0.2,2300,-0.012725114822387695,11.385710498690605,0.0017611741204746068,0.14075294137001038,0.9897379875183105,0.0003,0.758221435546875,0.011598147932090797,0.30748218
3801088,232,762,400.0,4982,622.77294921875,0.2,2310,-0.023224158212542534,11.403303897380829,0.0014614411316870245,0.14042147994041443,0.9906918406486511,0.0003,0.7638427734375,0.010668827434710693,0.33063954
3817472,233,766,400.0,4983,629.2348022460938,0.2,2320,-0.0048580048605799675,11.439449489116669,0.0014252122711695848,0.14022180438041687,0.9915710687637329,0.0003,0.7515625,0.01186351520664175,0.31679982
3833856,234,769,400.0,4983,611.5681762695312,0.2,2330,-0.0037941618356853724,11.442872753739357,0.0015018253399830428,0.14035308361053467,0.9908128380775452,0.0003,0.7568603515625,0.013059744104248238,0.29288024
3850240,235,772,400.0,4985,606.353759765625,0.2,2340,0.007653867360204458,11.43695487678051,0.0019658338102090055,0.1403534710407257,0.9887129068374634,0.0003,0.760064697265625,0.01163399094293709,0.29649794
3866624,236,775,400.0,4985,605.3203735351562,0.2,2350,0.025334717705845833,11.446079680323601,0.0017034198905093944,0.1402905136346817,0.9919168949127197,0.0003,0.750933837890625,0.009652555995853618,0.29878065
3883008,237,778,400.0,4986,599.90087890625,0.2,2360,0.005980947054922581,11.460408425331115,0.0021709433203795925,0.14001357555389404,0.9851998686790466,0.0003,0.755340576171875,0.006968447892722907,0.3213682
3899392,238,781,400.0,4986,606.9058227539062,0.2,2370,-0.019482340663671494,11.49687077999115,0.0016178995057998691,0.1399168074131012,0.9916054010391235,0.0003,0.756695556640625,0.013418836207711138,0.33091193
3915776,239,785,400.0,4987,600.3572387695312,0.2,2380,0.0028166635893285275,11.52922464311123,0.0016636978052702034,0.13968798518180847,0.9916428327560425,0.0003,0.762615966796875,0.015836878772097406,0.32445413
3932160,240,788,400.0,4988,606.9805297851562,0.2,2390,-0.022170577198266983,11.5426856726408,0.0014419599010579986,0.13968497514724731,0.9911577701568604,0.0003,0.758184814453125,0.01252002914843615,0.32098204
3948544,241,791,400.0,4989,602.1035766601562,0.2,2400,-0.02556033246219158,11.547077262401581,0.0017828830610596923,0.1395653337240219,0.990317165851593,0.0003,0.75509033203125,0.0124368100790889,0.29603925
3964928,242,794,400.0,4990,610.2791748046875,0.2,2410,-0.006779993884265423,11.586432191729546,0.0015826458648007247,0.13928569853305817,0.9890888929367065,0.0003,0.7585205078125,0.011935597132833209,0.30438477
3981312,243,797,400.0,4990,601.2324829101562,0.2,2420,-0.0019188040168955922,11.597478839755059,0.0014433309081141488,0.13929268717765808,0.9914879202842712,0.0003,0.759942626953125,0.011238860090088565,0.33370608
3997696,244,800,400.0,4991,592.7140502929688,0.2,2430,-0.01445040199905634,11.60158021748066,0.001910256665905763,0.13929955661296844,0.988996148109436,0.0003,0.761932373046875,0.014513851904484908,0.29813823
4014080,245,804,400.0,4992,599.359130859375,0.2,2440,-0.009723454713821411,11.633044558763505,0.002456114125379827,0.13891418278217316,0.9837891459465027,0.0003,0.759808349609375,0.011968555075145559,0.31223914
4030464,246,807,400.0,4993,587.60693359375,0.2,2450,0.0033783901017159224,11.648675778508187,0.0015953007719872402,0.13892096281051636,0.9858521223068237,0.0003,0.767327880859375,0.013213770859874786,0.34973475
4046848,247,810,400.0,4994,585.6959228515625,0.2,2460,-0.008008078671991825,11.680897170305252,0.0021900255838772863,0.13856713473796844,0.9845470190048218,0.0003,0.777496337890625,0.02056222643732326,0.35227787
4063232,248,813,400.0,4995,591.1234130859375,0.2,2470,-0.013259392231702805,11.703639385104179,0.0019980638146080308,0.13858994841575623,0.9878359436988831,0.0003,0.76427001953125,0.0134023541744682,0.3302094
4079616,249,816,400.0,4997,610.522705078125,0.2,2480,-0.017490167170763016,11.71136652827263,0.0014053926611268253,0.13848257064819336,0.9894724488258362,0.0003,0.763067626953125,0.010645549073524307,0.33058593
4096000,250,819,400.0,4998,616.0256958007812,0.2,2490,0.003253524424508214,11.759855645895005,0.0017557339480845258,0.1381353884935379,0.9898003935813904,0.0003,0.76512451171875,0.015449972263013478,0.32071874
4112384,251,822,400.0,5000,618.3019409179688,0.2,2500,0.0014015128836035728,11.791782560944558,0.0023023039164399963,0.13797982037067413,0.9880395531654358,0.0003,0.762347412109375,0.017813937347091267,0.32011473
4128768,252,825,400.0,5000,625.576416015625,0.2,2510,-0.018060842528939247,11.811647644639015,0.0012920172330268542,0.13780434429645538,0.9908413290977478,0.0003,0.76795654296875,0.012910986898350529,0.3340247
4145152,253,828,400.0,5001,618.4420166015625,0.2,2520,-0.014754600822925568,11.851587480306625,0.0014993028007665998,0.13754089176654816,0.9910427331924438,0.0003,0.76180419921875,0.016041670743288706,0.3083051
4161536,254,832,400.0,5001,623.3073120117188,0.2,2530,0.008851231075823307,11.881332314014434,0.0021028528628448838,0.13735894858837128,0.9871765971183777,0.0003,0.777056884765625,0.0192551690946857,0.3423084
4177920,255,835,400.0,5002,608.951416015625,0.2,2540,-0.019777966663241386,11.926315173506737,0.0017966663854167564,0.13703055679798126,0.9901306629180908,0.0003,0.7605712890625,0.012170695062013692,0.32954374
4194304,256,838,400.0,5002,605.028564453125,0.2,2550,-0.014798609539866447,11.932010126113891,0.0023439147900717215,0.13699495792388916,0.9835311770439148,0.0003,0.773675537109375,0.012002217420376837,0.32462096
4210688,257,841,400.0,5002,604.3753662109375,0.2,2560,-0.015418626368045807,11.965560257434845,0.0022400898395062542,0.13689745962619781,0.9896662831306458,0.0003,0.780120849609375,0.019891463336534798,0.37268728
4227072,258,844,400.0,5002,604.1073608398438,0.2,2570,-0.007408919744193554,11.941302812099456,0.002309521660754399,0.1371360421180725,0.9892166256904602,0.0003,0.780718994140625,0.02504152300025453,0.3719017
4243456,259,848,400.0,5003,596.9237060546875,0.2,2580,0.01195722259581089,11.944410800933838,0.0017793178940337384,0.1370086669921875,0.9907455444335938,0.0003,0.774371337890625,0.01644101250785752,0.36699343
4259840,260,851,400.0,5004,598.2011108398438,0.2,2590,0.0001892601139843464,11.964243164658546,0.0022440237045884713,0.13683879375457764,0.9884942770004272,0.0003,0.776202392578125,0.013522842665042844,0.38470325
4276224,261,854,400.0,5004,599.5616455078125,0.2,2600,-0.01183227263391018,11.950971356034279,0.0027926698443479837,0.13697688281536102,0.9856999516487122,0.0003,0.7762451171875,0.015607629890291718,0.36951992
4292608,262,857,400.0,5005,613.2999877929688,0.2,2610,-0.009520049206912518,11.945540806651115,0.0018122668552678078,0.13711757957935333,0.9891472458839417,0.0003,0.77060546875,0.016557945305976318,0.33416766
4308992,263,860,400.0,5006,611.246826171875,0.2,2620,-0.01782909221947193,11.938379308581352,0.0016027170131565072,0.13710710406303406,0.9924561381340027,0.0003,0.760052490234375,0.015851765857223653,0.3262803
4325376,264,863,400.0,5007,608.034912109375,0.2,2630,-0.01261040847748518,11.911098611354827,0.0013368975236517145,0.1372964233160019,0.9915740489959717,0.0003,0.7662109375,0.01496005781009444,0.32493007
4341760,265,867,400.0,5007,596.7308349609375,0.2,2640,-0.005793340504169464,11.908395010232926,0.0015844367296267592,0.13729599118232727,0.9922362565994263,0.0003,0.770672607421875,0.015596221813029842,0.3341714
4358144,266,870,400.0,5007,595.34912109375,0.2,2650,0.001557429088279605,11.890802493691444,0.002121429099861416,0.13739462196826935,0.986737847328186,0.0003,0.76446533203125,0.01222532008687267,0.33628464
4374528,267,873,400.0,5008,611.199951171875,0.2,2660,-0.022151680663228035,11.929976165294647,0.001933650610044424,0.13699670135974884,0.9903515577316284,0.0003,0.77332763671875,0.014623745378776221,0.36695212
4390912,268,876,400.0,5008,605.8300170898438,0.2,2670,-0.008541302755475044,11.981250444054604,0.002034450360224582,0.1365940421819687,0.9882179498672485,0.0003,0.77646484375,0.015130533209594432,0.35610256
4407296,269,879,400.0,5009,601.776611328125,0.2,2680,-0.012219787575304508,12.000903287529946,0.001508539902533812,0.1366613656282425,0.9913752675056458,0.0003,0.778564453125,0.019368238723109242,0.35716772
4423680,270,882,400.0,5010,612.10888671875,0.2,2690,-0.004986816085875034,11.982626876235008,0.0015845366131543414,0.13676176965236664,0.9893056750297546,0.0003,0.77012939453125,0.020257187054812675,0.3258669
4440064,271,885,400.0,5011,613.7765502929688,0.2,2700,0.0066827042028307915,11.998195526003837,0.00207504324043839,0.13666222989559174,0.9869155287742615,0.0003,0.7656005859375,0.0121889958229076,0.33767265
4456448,272,889,400.0,5012,605.058837890625,0.2,2710,-0.017803465947508812,11.985110694169999,0.0018250821682158857,0.13664741814136505,0.9865383505821228,0.0003,0.78253173828125,0.024375297229562422,0.3660197
