t_s,tick,seg,phase,joint,t_send_s,t_recv_s,overrun,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,cur_a,load_pct,volt,temp_c
52.6413,1316,11,rest,6,52.6413,52.6492,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
52.6815,1317,11,rest,6,52.6815,52.6902,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
52.7213,1318,11,rest,6,52.7213,52.7286,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
52.7613,1319,11,rest,6,52.7613,52.7696,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
52.8063,1320,12,pre,6,52.8063,52.8147,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
52.8413,1321,12,pre,6,52.8413,52.8494,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
52.8813,1322,12,pre,6,52.8813,52.8894,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
52.9215,1323,12,pre,6,52.9215,52.9296,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
52.9615,1324,12,pre,6,52.9615,52.9700,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
53.0013,1325,12,pre,6,53.0013,53.0097,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
53.0415,1326,12,pre,6,53.0415,53.0499,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
53.0813,1327,12,pre,6,53.0813,53.0895,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
53.1213,1328,12,pre,6,53.1213,53.1295,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
53.1615,1329,12,pre,6,53.1615,53.1702,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
53.2015,1330,12,pre,6,53.2015,53.2096,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
53.2413,1331,12,pre,6,53.2413,53.2495,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
53.2815,1332,12,pre,6,53.2815,53.2903,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
53.3215,1333,12,pre,6,53.3215,53.3296,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
53.3613,1334,12,pre,6,53.3613,53.3693,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
53.4015,1335,12,pre,6,53.4015,53.4101,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
53.4415,1336,12,pre,6,53.4415,53.4501,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
53.4813,1337,12,pre,6,53.4813,53.4893,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
53.5213,1338,12,pre,6,53.5213,53.5293,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
53.5613,1339,12,pre,6,53.5613,53.5701,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
53.6013,1340,12,move,6,53.6013,53.6096,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
53.6415,1341,12,move,6,53.6415,53.6501,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
53.6813,1342,12,move,6,53.6813,53.6889,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,9.6,12.00,34.0
53.7215,1343,12,move,6,53.7215,53.7302,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.703,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,9.6,12.00,34.0
53.7613,1344,12,move,6,53.7613,53.7698,0,0.000,0.439,0.176,-0.088,0.527,0.088,1.670,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,9.6,12.00,34.0
53.8013,1345,12,move,6,53.8013,53.8097,0,0.000,0.439,0.176,-0.088,0.527,0.088,2.637,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,9.2,12.00,34.0
53.8415,1346,12,move,6,53.8415,53.8575,0,0.000,0.439,0.176,-0.088,0.527,0.088,3.691,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,9.2,12.00,34.0
53.8816,1347,12,move,6,53.8816,53.8895,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.219,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,9.2,12.00,34.0
53.9215,1348,12,move,6,53.9215,53.9303,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.570,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.8,12.00,34.0
53.9615,1349,12,move,6,53.9615,53.9716,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.8,12.00,34.0
54.0013,1350,12,move,6,54.0013,54.0097,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.8,12.00,34.0
54.0413,1351,12,move,6,54.0413,54.0497,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
54.0815,1352,12,move,6,54.0815,54.0898,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
54.1213,1353,12,move,6,54.1213,54.1298,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
54.1612,1354,12,move,6,54.1612,54.1696,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
54.2015,1355,12,move,6,54.2015,54.2100,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
54.2413,1356,12,move,6,54.2413,54.2495,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
54.2815,1357,12,move,6,54.2815,54.2902,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
54.3215,1358,12,move,6,54.3215,54.3296,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
54.3612,1359,12,move,6,54.3612,54.3696,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
54.4013,1360,12,move,6,54.4013,54.4097,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
54.4413,1361,12,move,6,54.4413,54.4498,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
54.4813,1362,12,move,6,54.4813,54.4894,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
54.5213,1363,12,move,6,54.5213,54.5296,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
54.5615,1364,12,move,6,54.5615,54.5700,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
54.6013,1365,12,move,6,54.6013,54.6096,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
54.6413,1366,12,move,6,54.6413,54.6591,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
54.6812,1367,12,move,6,54.6812,54.6896,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
54.7215,1368,12,move,6,54.7215,54.7302,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
54.7615,1369,12,move,6,54.7615,54.7697,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
54.8013,1370,12,move,6,54.8013,54.8097,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
54.8415,1371,12,move,6,54.8415,54.8502,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
54.8813,1372,12,move,6,54.8813,54.8896,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
54.9215,1373,12,move,6,54.9215,54.9301,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
54.9613,1374,12,move,6,54.9613,54.9699,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
55.0015,1375,12,move,6,55.0015,55.0097,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
55.0415,1376,12,move,6,55.0415,55.0497,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
55.0813,1377,12,move,6,55.0813,55.0894,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
55.1213,1378,12,move,6,55.1213,55.1294,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
55.1613,1379,12,move,6,55.1613,55.1693,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
55.2015,1380,12,move,6,55.2015,55.2096,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
55.2415,1381,12,move,6,55.2415,55.2496,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
55.2813,1382,12,move,6,55.2813,55.2894,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
55.3216,1383,12,move,6,55.3216,55.3297,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
55.3615,1384,12,move,6,55.3615,55.3695,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
55.4013,1385,12,move,6,55.4013,55.4094,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
55.4413,1386,12,move,6,55.4413,55.4494,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.658,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,4.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
